rollout/is_timeout_mean,train/action_std_05,time/total_timesteps,train/action_std_04,train/action_std_07,train/action_std_09,rollout/is_fall_mean,train/action_std_15,train/action_std_08,train/action_std_21,train/action_std_00,train/action_std_02,time/time_elapsed,train/action_std_13,rollout/ep_rew_mean,rollout/episodes_noforce,time/iterations,train/action_std_12,train/action_std_11,train/action_std_18,time/fps,train/action_std_19,train/action_std_17,rollout/force_onset_mean,rollout/force_requested_impulse_mean,train/action_std_06,rollout/ep_len_mean,train/action_std_10,rollout/force_direction_mean,rollout/recovery_noforce,train/std_max,train/action_std_01,train/std_min,rollout/action_saturation_fraction,train/action_std_03,train/action_std_20,train/action_std_14,train/action_std_16,train/action_std_23,train/action_std_22,train/action_std_24,train/policy_gradient_loss,train/entropy_loss,train/value_loss,train/explained_variance,train/learning_rate,rollout/timeout_without_onset_fraction,train/clip_fraction,train/loss,train/approx_kl,train/clip_range_vf,train/n_updates,train/std,train/clip_range,rollout/timeouts
0.7901234567901234,0.050927624106407166,1441792,0.05080914869904518,0.05107233300805092,0.051141899079084396,0.20987654320987653,0.05070145055651665,0.0510471947491169,0.05086547136306763,0.050965048372745514,0.050970468670129776,186,0.050849296152591705,607.6451416015625,81,11,0.05085797607898712,0.05101879686117172,0.050957079976797104,7711,0.05091484263539314,0.050925999879837036,1.4060740740740751,0.0,0.05101793259382248,891.63,0.050838012248277664,-1.0,0.7901234567901234,0.051141899079084396,0.05084661766886711,0.05070145055651665,0.0,0.05099227651953697,0.05085112899541855,0.05083084851503372,0.05074295401573181,0.05085901916027069,0.05096565559506416,0.05108336731791496,-0.0024058269708348234,38.98418605923653,1.1507985480129719,-0.4221538305282593,1e-05,0.0,0.11028518676757812,1.5612220764160156,0.0022044997,0.2,100,0.050922099500894547,0.1,64
0.9180327868852459,0.05100638046860695,1572864,0.05091520771384239,0.05119524523615837,0.051254626363515854,0.08196721311475409,0.050816815346479416,0.051133181899785995,0.05094444379210472,0.05112329497933388,0.05107292905449867,204,0.050953496247529984,674.81201171875,183,12,0.05095098167657852,0.0511440671980381,0.05105656757950783,7683,0.051013845950365067,0.05106811970472336,1.398000000000001,0.0,0.05113830044865608,988.7,0.05092456564307213,-1.0,0.9180327868852459,0.051254626363515854,0.05095331370830536,0.050816815346479416,0.0,0.05114804208278656,0.05094227194786072,0.050966132432222366,0.05084198713302612,0.05097001791000366,0.05100787431001663,0.05114365369081497,-0.002216662981572881,38.933704015612605,1.0717820525169373,-0.5365438461303711,1e-05,0.0,0.10951995849609375,1.3595918416976929,0.002255865,0.2,110,0.05102741718292236,0.1,168
0.7931034482758621,0.051119331270456314,1703936,0.05103937163949013,0.05124816298484802,0.05132540315389633,0.20689655172413793,0.05094590410590172,0.05124024301767349,0.05106683075428009,0.051146142184734344,0.05122990906238556,221,0.05105283111333847,618.5066528320312,87,13,0.0510469526052475,0.05128147825598717,0.051149602979421616,7675,0.05110696330666542,0.051178403198719025,1.3840689655172422,0.0,0.051275257021188736,914.25,0.051017750054597855,-1.0,0.7931034482758621,0.05132540315389633,0.05105845630168915,0.050903309136629105,0.0,0.051226284354925156,0.05104532092809677,0.05108734965324402,0.050903309136629105,0.051079701632261276,0.0511099137365818,0.05120774731040001,-0.0021948189631075367,38.8836920529604,1.053745128540322,-0.5339034795761108,1e-05,0.0,0.10910568237304688,1.4317142963409424,0.0021683183,0.2,120,0.05112754926085472,0.1,69
0.9209039548022598,0.05122046917676926,1835008,0.051124755293130875,0.05138809606432915,0.05145459249615669,0.07909604519774012,0.0510239414870739,0.051357585936784744,0.05118166282773018,0.05124310404062271,0.05131770670413971,239,0.051223643124103546,683.2957153320312,177,14,0.05120415613055229,0.051382191479206085,0.051248699426651,7655,0.051171205937862396,0.0512344054877758,1.3900225988700576,0.0,0.05136916786432266,997.67,0.051078032702207565,-1.0,0.9209039548022598,0.05145459249615669,0.05113348364830017,0.0510239414870739,0.0,0.0512799508869648,0.05121834576129913,0.05125126615166664,0.05104336142539978,0.05115789920091629,0.05120385065674782,0.05126344785094261,-0.0022641940897301536,38.83398217260837,0.9773873083293438,-0.2892059087753296,1e-05,0.0,0.10684051513671874,1.3685709238052368,0.002158196,0.2,130,0.05123100429773331,0.1,163
0.7941176470588235,0.051281675696372986,1966080,0.05121355876326561,0.05149753391742706,0.05155714228749275,0.20588235294117646,0.05108972638845444,0.05150587111711502,0.05124150216579437,0.05135573446750641,0.051407862454652786,257,0.051317598670721054,611.3103637695312,102,15,0.05129612982273102,0.05155361443758011,0.051393769681453705,7648,0.051262520253658295,0.051288411021232605,1.4050784313725502,0.0,0.05145081505179405,900.74,0.051146190613508224,-1.0,0.7941176470588235,0.05155714228749275,0.051210273057222366,0.05108972638845444,0.0,0.05130124092102051,0.051325757056474686,0.05134023725986481,0.051114968955516815,0.0512225441634655,0.05126608908176422,0.05135136470198631,-0.0022072855476835684,38.787055152654645,0.9568665391765535,-0.41436731815338135,1e-05,0.0,0.10909347534179688,1.334898829460144,0.0021921783,0.2,140,0.05131968483328819,0.1,81
0.9401197604790419,0.051393769681453705,2097152,0.05136478692293167,0.05154825747013092,0.051638729870319366,0.059880239520958084,0.051237765699625015,0.0516057088971138,0.05136376991868019,0.05147918313741684,0.051487136632204056,274,0.05141674727201462,668.1012573242188,167,16,0.051419224590063095,0.05166548863053322,0.05151050165295601,7629,0.05132918432354927,0.05141245946288109,1.402802395209582,0.0,0.05153702571988106,973.18,0.051325440406799316,-1.0,0.9401197604790419,0.05166548863053322,0.05133684724569321,0.05120401084423065,0.0,0.05139761418104172,0.05145559832453728,0.05144335702061653,0.05120401084423065,0.05130213499069214,0.05138691887259483,0.051426321268081665,-0.002507326209160965,38.73891541659832,0.8541148865129798,-0.06027412414550781,1e-05,0.0,0.10956878662109375,1.2075999975204468,0.002231458,0.2,150,0.05142751708626747,0.1,157
0.831858407079646,0.05150469392538071,2228224,0.0514877513051033,0.051651496440172195,0.05167536810040474,0.168141592920354,0.05133499950170517,0.05173087865114212,0.05145779624581337,0.05164257064461708,0.05156993865966797,292,0.051499903202056885,620.2997436523438,113,17,0.051551658660173416,0.05170927196741104,0.05157875642180443,7626,0.05145016312599182,0.05146249383687973,1.406566371681417,0.0,0.05166187882423401,915.09,0.05147361010313034,-1.0,0.831858407079646,0.05173087865114212,0.05144209414720535,0.05133499950170517,0.0,0.05144447088241577,0.05153445526957512,0.05148380994796753,0.0513385608792305,0.05138735845685005,0.05145120620727539,0.051555853337049484,-0.002102389916535685,38.68942036926747,0.8364494804292917,-0.3555415868759155,1e-05,0.0,0.10727691650390625,1.2110987901687622,0.002163496,0.2,160,0.05152324214577675,0.1,94
0.89937106918239,0.051573432981967926,2359296,0.051599569618701935,0.051712676882743835,0.05176965519785881,0.10062893081761007,0.05138503387570381,0.05178920924663544,0.051484376192092896,0.051788579672575,0.051647644490003586,310,0.051603320986032486,660.60107421875,159,18,0.05166330933570862,0.051740337163209915,0.051644932478666306,7609,0.05153200030326843,0.051593098789453506,1.3967044025157245,0.0,0.05178937315940857,963.71,0.05154159665107727,-1.0,0.89937106918239,0.05178937315940857,0.05157708376646042,0.05138503387570381,0.0,0.05152182653546333,0.05163439363241196,0.051574550569057465,0.05140941962599754,0.05149399861693382,0.051468100398778915,0.05164717510342598,-0.0023521089708083307,38.64667243659496,0.7648557547014206,0.05684465169906616,1e-05,0.0,0.10999984741210937,1.104118824005127,0.00223086,0.2,170,0.051607389003038406,0.1,143
0.8695652173913043,0.0515885204076767,2490368,0.05164753273129463,0.05178845673799515,0.051941655576229095,0.13043478260869565,0.05146392807364464,0.05193978548049927,0.05153816565871239,0.0519351027905941,0.05178503692150116,327,0.051679015159606934,642.2367553710938,115,19,0.05175313353538513,0.051845893263816833,0.05177884176373482,7604,0.05166301131248474,0.05171193554997444,1.3905913043478269,0.0,0.05190867558121681,946.67,0.0515969954431057,-1.0,0.8695652173913043,0.051941655576229095,0.05165506899356842,0.05146392807364464,0.0,0.0516640841960907,0.051808711141347885,0.051652077585458755,0.05148050934076309,0.05158443748950958,0.05153634771704674,0.05171928554773331,-0.0021208493617905335,38.60137779116631,0.7311739990022034,-0.08776652812957764,1e-05,0.0,0.10606765747070312,1.085526466369629,0.0021200771,0.2,180,0.051706649363040924,0.1,100
0.8924050632911392,0.05171443894505501,2621440,0.051778245717287064,0.051868271082639694,0.05203201249241829,0.10759493670886076,0.05155286565423012,0.05202654004096985,0.051681578159332275,0.0520193986594677,0.05189942941069603,344,0.051842160522937775,658.478271484375,158,20,0.051916249096393585,0.05190075561404228,0.05182335153222084,7599,0.051785703748464584,0.05181930959224701,1.394987341772153,0.0,0.05197412148118019,967.26,0.051705945283174515,-1.0,0.8924050632911392,0.05203201249241829,0.05175041779875755,0.05155286565423012,0.0,0.05176117643713951,0.0518207810819149,0.051798015832901,0.05157311260700226,0.05170392245054245,0.051647938787937164,0.05183519050478935,-0.0021943664202808575,38.55277390480042,0.6703486677259207,0.22656410932540894,1e-05,0.0,0.1034149169921875,1.0747544765472412,0.0020847982,0.2,190,0.05180923640727997,0.1,141
0.9173553719008265,0.0518040806055069,2752512,0.05185842886567116,0.05200750380754471,0.05214807018637657,0.08264462809917356,0.051641032099723816,0.05209885910153389,0.051773592829704285,0.05210641026496887,0.052023909986019135,362,0.05194227397441864,651.3494262695312,121,21,0.052067939192056656,0.051940105855464935,0.05192083120346069,7594,0.05190408229827881,0.05184733867645264,1.4147603305785135,0.0,0.05200431868433952,959.0,0.05185551196336746,-1.0,0.9173553719008265,0.05214807018637657,0.05181261524558067,0.051641032099723816,0.0,0.051880303770303726,0.051920805126428604,0.05189177021384239,0.051649317145347595,0.0517791248857975,0.0517565980553627,0.051921743899583817,-0.002274668778773048,38.50566850602627,0.6048395460471511,0.18458902835845947,1e-05,0.0,0.1060577392578125,0.9649506211280823,0.0021257852,0.2,200,0.05190226435661316,0.1,111
0.8888888888888888,0.05188759043812752,2883584,0.05196082964539528,0.0521346814930439,0.05229610949754715,0.1111111111111111,0.05171237885951996,0.05220363661646843,0.051855746656656265,0.05218193680047989,0.05212438851594925,379,0.052071712911129,664.1983642578125,153,22,0.052233144640922546,0.05203022435307503,0.051991116255521774,7591,0.0519685335457325,0.05194650962948799,1.3921437908496743,0.0,0.0521341972053051,977.24,0.05198650434613228,-1.0,0.8888888888888888,0.05229610949754715,0.051938559859991074,0.05165649577975273,0.0,0.05199417844414711,0.05197031795978546,0.05196097865700722,0.05165649577975273,0.05186222493648529,0.05183437466621399,0.052061472088098526,-0.00207135828995888,38.459470331668854,0.5471415549982339,0.19464457035064697,1e-05,0.0,0.10545272827148437,0.9382367134094238,0.0021331026,0.2,210,0.05199991166591644,0.1,136
0.8739495798319328,0.05194541811943054,3014656,0.05200847238302231,0.052244264632463455,0.05239761248230934,0.12605042016806722,0.051838070154190063,0.05230600759387016,0.05190393328666687,0.05219355598092079,0.052251365035772324,397,0.05217667296528816,645.6365356445312,119,23,0.0523434579372406,0.052082937210798264,0.05210914462804794,7590,0.05203620344400406,0.05199697986245155,1.402420168067228,0.0,0.05225197598338127,950.16,0.05206483602523804,-1.0,0.8739495798319328,0.05239761248230934,0.05203520134091377,0.051780011504888535,0.0,0.05205182731151581,0.052011918276548386,0.05209863558411598,0.051780011504888535,0.05189918354153633,0.05191531032323837,0.05213465541601181,-0.0021041390293703444,38.41698718070984,0.5245362007291987,0.34663546085357666,1e-05,0.0,0.10444793701171876,0.8928993344306946,0.002138487,0.2,220,0.052083104848861694,0.1,104
0.9241379310344827,0.05204647779464722,3145728,0.0520477332174778,0.05233239009976387,0.0524575337767601,0.07586206896551724,0.051999036222696304,0.05243850499391556,0.05206693336367607,0.052331943064928055,0.05236128345131874,414,0.05223437771201134,668.8612670898438,145,24,0.05243520438671112,0.052192624658346176,0.05217823013663292,7586,0.05209609866142273,0.052019692957401276,1.381903448275863,0.0,0.052378278225660324,976.33,0.05216781795024872,-1.0,0.9241379310344827,0.0524575337767601,0.052136000245809555,0.05188985541462898,0.0,0.052174992859363556,0.05209016427397728,0.05220376327633858,0.05188985541462898,0.05195796862244606,0.05204020068049431,0.052235472947359085,-0.002487881679871862,38.37321635484695,0.49890341421123596,0.44088464975357056,1e-05,0.0,0.10966339111328124,0.8812981247901917,0.002226037,0.2,230,0.05218051001429558,0.1,134
0.8615384615384616,0.0520925372838974,3276800,0.05217326432466507,0.05241420492529869,0.052586425095796585,0.13846153846153847,0.05211513116955757,0.05250189080834389,0.05216250568628311,0.052373193204402924,0.05242343991994858,431,0.052316997200250626,644.5260620117188,130,25,0.05251559987664223,0.052309613674879074,0.05231817066669464,7585,0.05223115161061287,0.05212925001978874,1.374153846153847,0.0,0.052456408739089966,948.08,0.05226210504770279,-1.0,0.8615384615384616,0.052586425095796585,0.05224725604057312,0.05201949551701546,0.0,0.05221514031291008,0.05224122479557991,0.05229466035962105,0.05201949551701546,0.05206970125436783,0.05212564393877983,0.05237378180027008,-0.002498734178061568,38.326046174764635,0.4498764957068488,0.33720487356185913,1e-05,0.0,0.10988693237304688,0.8649049997329712,0.0022355819,0.2,240,0.052278753370046616,0.1,112
0.8783783783783784,0.0522075816988945,3407872,0.05230976268649101,0.05251741409301758,0.052717696875333786,0.12162162162162163,0.05218889191746712,0.05263173207640648,0.05227019265294075,0.05245763435959816,0.05254922807216644,449,0.052369486540555954,652.0801391601562,148,26,0.05252480134367943,0.052429888397455215,0.05232616513967514,7580,0.05233461409807205,0.052211541682481766,1.4011216216216225,0.0,0.05259500443935394,954.31,0.05234518274664879,-1.0,0.8783783783783784,0.052717696875333786,0.05241045728325844,0.052106622606515884,0.0,0.05235401913523674,0.05233115702867508,0.05236579105257988,0.052106622606515884,0.052122972905635834,0.052208416163921356,0.05245135724544525,-0.0022495215422168257,38.280334210395814,0.3962810053257272,0.5650267601013184,1e-05,0.0,0.106268310546875,0.7934998273849487,0.0022072569,0.2,250,0.0523734986782074,0.1,130
0.9186991869918699,0.052369125187397,3538944,0.05239436402916908,0.05265356972813606,0.05281643941998482,0.08130081300813008,0.052396323531866074,0.05266813561320305,0.052342597395181656,0.05258467048406601,0.052652329206466675,467,0.052473507821559906,663.689697265625,123,27,0.052647948265075684,0.05254792422056198,0.052402134984731674,7577,0.05240245908498764,0.052310824394226074,1.406097560975611,0.0,0.052662383764982224,971.83,0.05248128995299339,-1.0,0.9186991869918699,0.05281643941998482,0.0525030680000782,0.05219987779855728,0.0,0.0524856336414814,0.05246343836188316,0.05250145122408867,0.05219987779855728,0.052201349288225174,0.05228254571557045,0.052554190158843994,-0.0024076992838672597,38.23159019947052,0.39088114972691984,0.5745536088943481,1e-05,0.0,0.1051849365234375,0.7623617053031921,0.0021614027,0.2,260,0.05247990041971207,0.1,113
0.88,0.052452631294727325,3670016,0.05246454104781151,0.05277491360902786,0.052862346172332764,0.12,0.05240693315863609,0.05279296264052391,0.05247592553496361,0.05272884666919708,0.05276690050959587,484,0.05251270532608032,632.5105590820312,150,28,0.05277831107378006,0.052667342126369476,0.05241606757044792,7575,0.052472084760665894,0.05242965370416641,1.3896266666666677,0.0,0.052778225392103195,935.39,0.052602287381887436,-1.0,0.88,0.052862346172332764,0.052629973739385605,0.0522344633936882,0.0,0.052595555782318115,0.052557509392499924,0.05258287861943245,0.05235067382454872,0.0522344633936882,0.05239991098642349,0.052663590759038925,-0.002404993411118994,38.18356149792671,0.32731698965653777,0.5891938209533691,1e-05,0.0,0.10978622436523437,0.6888619661331177,0.0022006147,0.2,270,0.052575889974832535,0.1,132
0.9180327868852459,0.05256905406713486,3801088,0.0525549054145813,0.05285714194178581,0.052960027009248734,0.08196721311475409,0.05257342755794525,0.0529181994497776,0.052528586238622665,0.052714768797159195,0.05287385731935501,501,0.05264887586236,660.9068603515625,122,29,0.052873313426971436,0.05274326726794243,0.05258769169449806,7577,0.05259944126009941,0.052513547241687775,1.3824098360655748,0.0,0.05288718268275261,970.0,0.05271760746836662,-1.0,0.9180327868852459,0.052960027009248734,0.05273542180657387,0.052314165979623795,0.0,0.05267027020454407,0.05266047641634941,0.05268435925245285,0.05251667648553848,0.052314165979623795,0.05252408981323242,0.052725352346897125,-0.002651212083264909,38.13692221343517,0.3045001944759861,0.5970085859298706,1e-05,0.0,0.1127471923828125,0.6882305145263672,0.0022593075,0.2,280,0.05267807096242905,0.1,112
0.9027777777777778,0.052691131830215454,3932160,0.05262977257370949,0.05300471931695938,0.05308336764574051,0.09722222222222222,0.05262496694922447,0.05300875008106232,0.052645523101091385,0.05287479981780052,0.05290044844150543,519,0.0527128204703331,658.86572265625,144,30,0.05289197340607643,0.05284877493977547,0.05270899832248688,7575,0.052657775580883026,0.05265562981367111,1.3867222222222233,0.0,0.05295304208993912,963.09,0.0527537539601326,-1.0,0.9027777777777778,0.05308336764574051,0.052798133343458176,0.05240663141012192,0.0,0.05277267470955849,0.05268235132098198,0.05277559533715248,0.05257556959986687,0.05240663141012192,0.05259346216917038,0.05283874645829201,-0.0024786606998986826,38.09256068766117,0.2529692645417526,0.6255010366439819,1e-05,0.0,0.1089996337890625,0.6190991997718811,0.0021799356,0.2,290,0.05276357755064964,0.1,130
0.8625954198473282,0.052753996104002,4063232,0.05271601304411888,0.05315482243895531,0.053171463310718536,0.13740458015267176,0.0527379997074604,0.05316368117928505,0.05272340402007103,0.05292468145489693,0.053004615008831024,536,0.05281772464513779,639.5675659179688,131,31,0.05301573872566223,0.052944839000701904,0.052797481417655945,7572,0.05274651199579239,0.05279701575636864,1.4032671755725201,0.0,0.05306628346443176,944.16,0.05286763980984688,-1.0,0.8625954198473282,0.053171463310718536,0.05291658267378807,0.052505820989608765,0.0,0.05288418009877205,0.05277039855718613,0.05282141640782356,0.052647996693849564,0.052505820989608765,0.05268282815814018,0.052915800362825394,-0.0024705590182293236,38.048609325289725,0.2650173590169288,0.6031807661056519,1e-05,0.0,0.11259765625,0.6358864903450012,0.0022157975,0.2,300,0.052861958742141724,0.1,113
0.8933333333333333,0.052898846566677094,4194304,0.0528244748711586,0.053226638585329056,0.0532233752310276,0.10666666666666667,0.052754685282707214,0.05327332019805908,0.0528315044939518,0.053042758256196976,0.05305478349328041,554,0.052899956703186035,653.3137817382812,150,32,0.05310912802815437,0.0529915876686573,0.05291241779923439,7570,0.052836958318948746,0.05286794528365135,1.401560000000001,0.0,0.053204625844955444,958.1,0.05287763848900795,-1.0,0.8933333333333333,0.05327332019805908,0.052999600768089294,0.05262627452611923,0.0,0.05300494655966759,0.05285343900322914,0.052910175174474716,0.052733007818460464,0.05262627452611923,0.05270291492342949,0.05301685258746147,-0.0028794118618407083,38.005464708805086,0.21737218275666237,0.7741467952728271,1e-05,0.0,0.11000595092773438,0.5919314622879028,0.0022784795,0.2,310,0.052947115153074265,0.1,134
