train/std_min,rollout/is_timeout_mean,train/action_std_09,time/iterations,train/action_std_13,rollout/episodes_right,train/action_std_06,rollout/ep_len_mean,train/action_std_15,train/action_std_03,train/action_std_17,train/action_std_02,train/action_std_11,time/total_timesteps,train/action_std_10,time/fps,rollout/force_onset_mean,time/time_elapsed,train/std_max,rollout/force_direction_mean,train/action_std_20,train/action_std_24,train/action_std_18,train/action_std_04,train/action_std_00,rollout/ep_rew_mean,train/action_std_22,train/action_std_01,train/action_std_07,train/action_std_12,rollout/is_fall_mean,rollout/recovery_right,train/action_std_08,train/action_std_05,train/action_std_19,train/action_std_23,rollout/force_requested_impulse_mean,rollout/action_saturation_fraction,train/action_std_21,train/action_std_14,train/action_std_16,train/clip_range_vf,train/explained_variance,rollout/recovery_fwd,train/loss,rollout/episodes_fwd,train/approx_kl,rollout/timeouts,rollout/episodes_noforce,rollout/episodes_up,rollout/episodes_down,train/entropy_loss,train/std,rollout/recovery_left,rollout/episodes_left,train/policy_gradient_loss,rollout/recovery_up,train/learning_rate,train/value_loss,train/clip_fraction,train/clip_range,rollout/recovery_noforce,rollout/recovery_down,rollout/timeout_without_onset_fraction,rollout/episodes_back,rollout/recovery_back,train/n_updates
0.05391721427440643,0.6020408163265306,0.054152701050043106,11,0.05403316020965576,28,0.054156702011823654,812.32,0.054075174033641815,0.05391721427440643,0.05399126932024956,0.054183799773454666,0.054162733256816864,1441792,0.05400801822543144,7633,1.4009795918367358,188,0.05421863868832588,2.2244897959183674,0.05414349585771561,0.05418068543076515,0.05408924072980881,0.05411839485168457,0.054210223257541656,575.2822875976562,0.05417173355817795,0.05399300903081894,0.054102733731269836,0.05403215438127518,0.3979591836734694,0.25,0.05421863868832588,0.054131776094436646,0.053947560489177704,0.0540832057595253,1.2913424157327722,0.0,0.054068006575107574,0.05410722270607948,0.054048776626586914,0.2,-0.5577366352081299,0.75,2.9298593997955322,8,0.0032459514,59,13,14,8,37.541265711188316,0.05409310385584831,0.3333333333333333,24,-0.0016012164186577139,1.0,1e-05,1.052734416304156,0.13820037841796876,0.1,1.0,1.0,0.0,3,1.0,100
0.054336488246917725,0.7578947368421053,0.05454270541667938,12,0.054485831409692764,33,0.05462643876671791,944.63,0.05448758602142334,0.054336488246917725,0.054441098123788834,0.054636623710393906,0.054632220417261124,1572864,0.05444500595331192,7612,1.4024315789473696,206,0.054656531661748886,1.9473684210526316,0.05455869063735008,0.05460011214017868,0.054567549377679825,0.054550651460886,0.05463065952062607,677.017822265625,0.05457232519984245,0.054410889744758606,0.05456040799617767,0.05442741885781288,0.24210526315789474,0.5454545454545454,0.054656531661748886,0.05459774285554886,0.05438707768917084,0.054474908858537674,1.0996097253879047,0.0,0.05445219576358795,0.05454643815755844,0.05446409061551094,0.2,-0.20097315311431885,0.75,2.7658565044403076,16,0.00330752,144,32,28,17,37.34175896644592,0.05452366918325424,0.40476190476190477,42,-0.0018328153426864446,1.0,1e-05,0.9250299249775707,0.138153076171875,0.1,1.0,0.9411764705882353,0.0,22,0.9545454545454546,110
0.05476577579975128,0.6728971962616822,0.05497422441840172,13,0.05489937216043472,21,0.05510801449418068,833.98,0.054904330521821976,0.05476577579975128,0.05489601939916611,0.05505683645606041,0.055086784064769745,1703936,0.05483525991439819,7603,1.3862056074766365,224,0.05510801449418068,1.7009345794392523,0.05504844710230827,0.05504688620567322,0.05499434843659401,0.05500733107328415,0.05509871244430542,597.3399658203125,0.055027347058057785,0.05480794236063957,0.05499158054590225,0.05487814545631409,0.32710280373831774,0.2857142857142857,0.05504162237048149,0.05501097813248634,0.05481594055891037,0.05495889112353325,1.1175012211371411,0.0,0.054886337369680405,0.0549650639295578,0.05483463034033775,0.2,-0.1831517219543457,0.75,2.7700753211975098,16,0.0032395737,72,19,12,8,37.14393452107906,0.05495763197541237,0.3157894736842105,19,-0.0018508166348510714,0.8333333333333334,1e-05,0.9380754249170422,0.13794021606445311,0.1,1.0,1.0,0.0,12,0.9166666666666666,120
0.0552171990275383,0.8044692737430168,0.055441007018089294,14,0.05534819886088371,35,0.05553007498383522,966.38,0.0553399920463562,0.05523315817117691,0.05535825714468956,0.05548744648694992,0.05551651865243912,1835008,0.05523448809981346,7484,1.3791620111731853,245,0.055534787476062775,1.8715083798882681,0.05545173957943916,0.05551464110612869,0.05542086437344551,0.05547993257641792,0.055534787476062775,694.8197631835938,0.055486056953668594,0.05524902790784836,0.055449001491069794,0.05529239401221275,0.19553072625698323,0.7142857142857143,0.055493611842393875,0.05543840304017067,0.0552171990275383,0.05543074756860733,1.1607452452255622,0.0,0.055296074599027634,0.05541376769542694,0.0552787259221077,0.2,-0.046492576599121094,0.8928571428571429,2.628769874572754,28,0.003185172,144,28,20,20,36.94476724863053,0.05539743974804878,0.36666666666666664,30,-0.0017434434155802591,0.9,1e-05,0.8169327585026622,0.13450241088867188,0.1,0.9642857142857143,1.0,0.0,18,1.0,130
0.05566268041729927,0.6198347107438017,0.05588645488023758,15,0.055795229971408844,27,0.05595718324184418,826.72,0.05576144903898239,0.05568438395857811,0.055766504257917404,0.05592350661754608,0.05595047399401665,1966080,0.05566268041729927,7484,1.3696363636363649,262,0.05597658455371857,1.9256198347107438,0.05594229698181152,0.05595416948199272,0.055835455656051636,0.05589611455798149,0.05596663057804108,585.078857421875,0.05597658455371857,0.05570809915661812,0.05591514706611633,0.055739812552928925,0.38016528925619836,0.2962962962962963,0.05595146119594574,0.05590894818305969,0.055691566318273544,0.055896662175655365,1.309962933137154,0.0,0.055764004588127136,0.055842075496912,0.055727891623973846,0.2,-0.044658541679382324,0.7142857142857143,2.611774206161499,21,0.0031835823,75,13,9,12,36.74462074935436,0.05584419146180153,0.36666666666666664,30,-0.0015577723992919346,1.0,1e-05,0.7941659653093666,0.13354949951171874,0.1,0.9230769230769231,1.0,0.0,9,0.8888888888888888,140
0.05610758066177368,0.7543859649122807,0.056302208453416824,16,0.05625054985284805,31,0.05641533434391022,943.97,0.05619817599654198,0.056122418493032455,0.05624609813094139,0.0563797689974308,0.05643162503838539,2097152,0.05610758066177368,7477,1.3952865497076032,280,0.05643162503838539,1.8362573099415205,0.056353602558374405,0.05640512332320213,0.056273553520441055,0.05630745366215706,0.05641695857048035,670.4600830078125,0.05641071870923042,0.056186359375715256,0.05641963705420494,0.05619287118315697,0.24561403508771928,0.4838709677419355,0.05639130249619484,0.056369148194789886,0.056178979575634,0.05629882216453552,1.115297716245463,0.0,0.05621838569641113,0.056308943778276443,0.05618415027856827,0.2,0.24391430616378784,0.8,2.5019516944885254,20,0.00328377,129,30,14,20,36.54443798065186,0.056294795125722885,0.5128205128205128,39,-0.002061122928716941,0.9285714285714286,1e-05,0.7015578990336507,0.13687744140625,0.1,0.9666666666666667,1.0,0.0,17,0.9411764705882353,150
0.05649733170866966,0.3232758620689655,0.056743182241916656,17,0.05670567974448204,70,0.056862954050302505,607.24,0.05666100233793259,0.05660601705312729,0.05674579367041588,0.05681744962930679,0.056882672011852264,2228224,0.05649733170866966,7390,1.3806034482758631,301,0.05691055953502655,2.1336206896551726,0.05682484433054924,0.056848544627428055,0.05676395073533058,0.05676530674099922,0.05691055953502655,422.9552001953125,0.05681266635656357,0.056614428758621216,0.056866779923439026,0.05668025463819504,0.6767241379310345,0.12857142857142856,0.056818194687366486,0.05686071887612343,0.0566214993596077,0.05677206069231033,1.9930643776149188,0.0,0.05671645700931549,0.056735213845968246,0.05663914605975151,0.2,0.20027750730514526,0.375,2.476210594177246,32,0.0033032545,75,16,26,13,36.3430929094553,0.056750912219285965,0.14035087719298245,57,-0.0020185686645163513,0.2692307692307692,1e-05,0.676897405507043,0.13819351196289062,0.1,1.0,0.9230769230769231,0.0,18,0.6111111111111112,160
0.056993499398231506,0.22072072072072071,0.05722346529364586,18,0.05715540051460266,51,0.057364340871572495,548.14,0.057094696909189224,0.057059600949287415,0.05728337913751602,0.05725500360131264,0.057389430701732635,2359296,0.056993499398231506,7386,1.401891891891893,319,0.057389430701732635,2.0720720720720722,0.05729076638817787,0.05732637271285057,0.057204220443964005,0.05721346661448479,0.0573388934135437,377.68829345703125,0.057298075407743454,0.057033758610486984,0.057352226227521896,0.057130564004182816,0.7792792792792793,0.1568627450980392,0.0573124885559082,0.05731736868619919,0.05710406228899956,0.05726699158549309,2.203863104585145,0.0,0.057152457535266876,0.05722027271986008,0.05709587037563324,0.2,0.4370482563972473,0.21951219512195122,2.6181812286376953,41,0.0033996669,49,12,39,9,36.14039581120014,0.05721907317638397,0.08333333333333333,48,-0.002601326421518024,0.20512820512820512,1e-05,0.8115979244932532,0.138970947265625,0.1,0.9166666666666666,0.4444444444444444,0.0,22,0.22727272727272727,170
0.05745961144566536,0.24423963133640553,0.05773746222257614,19,0.057601574808359146,60,0.05780090019106865,631.78,0.05761922523379326,0.05751245841383934,0.05773381143808365,0.05770677328109741,0.05781708285212517,2490368,0.05745961144566536,7384,1.385852534562213,337,0.05782737955451012,2.1474654377880182,0.05777738243341446,0.057799480855464935,0.05769125372171402,0.0576915442943573,0.05781795084476471,435.305908203125,0.05778725817799568,0.0575285479426384,0.05782737955451012,0.057594627141952515,0.7557603686635944,0.1,0.05781322345137596,0.05778254568576813,0.0575580969452858,0.05771297588944435,2.156459112299643,0.0,0.057643502950668335,0.0576634481549263,0.05759892612695694,0.2,0.5564966201782227,0.23684210526315788,2.5336217880249023,38,0.0034851586,53,11,35,8,35.9346590667963,0.05769108235836029,0.1346153846153846,52,-0.0027592664776420863,0.2571428571428571,1e-05,0.7489103703293949,0.14192581176757812,0.1,0.8181818181818182,0.875,0.0,13,0.46153846153846156,180
0.057933349162340164,0.26291079812206575,0.058196794241666794,20,0.05809975042939186,51,0.05824693292379379,608.62,0.05808146670460701,0.05802026391029358,0.05824561417102814,0.05816156417131424,0.05833813175559044,2621440,0.057933349162340164,7318,1.3849014084507054,358,0.05833813175559044,1.9859154929577465,0.05824539065361023,0.05822306498885155,0.05819730833172798,0.05819443613290787,0.058292780071496964,419.6846008300781,0.05829257145524025,0.0580102913081646,0.058336950838565826,0.05802357196807861,0.7370892018779343,0.13725490196078433,0.05827634036540985,0.058239586651325226,0.05803593993186951,0.058173876255750656,2.1808801660560344,0.0,0.058149248361587524,0.05811646953225136,0.05801643431186676,0.2,0.5912531018257141,0.22727272727272727,2.5343544483184814,44,0.0033702045,56,14,35,9,35.729699668288234,0.05816592276096344,0.05128205128205128,39,-0.002409300688850635,0.11428571428571428,1e-05,0.7029212020803243,0.14067840576171875,0.1,0.9285714285714286,1.0,0.0,21,0.5238095238095238,190
0.05843575671315193,0.273972602739726,0.05862107127904892,21,0.05859460309147835,58,0.05873370170593262,623.19,0.058618247509002686,0.058530110865831375,0.05875035375356674,0.058581627905368805,0.05877821892499924,2752512,0.0584430992603302,7318,1.3999634703196357,376,0.058797113597393036,2.127853881278539,0.05874798446893692,0.05865218862891197,0.05865304172039032,0.05866364389657974,0.05877428129315376,431.5935974121094,0.05870633199810982,0.058516062796115875,0.05878505855798721,0.05843575671315193,0.726027397260274,0.15517241379310345,0.058797113597393036,0.05873490497469902,0.05852099880576134,0.058696113526821136,2.12203277088011,0.0,0.058617252856492996,0.05857932195067406,0.05851304903626442,0.2,0.6164019107818604,0.21052631578947367,2.4226672649383545,38,0.0033800416,60,14,30,14,35.525868135690686,0.05864176154136658,0.13725490196078433,51,-0.0022961172499435635,0.1,1e-05,0.6911713981535286,0.13985214233398438,0.1,0.9285714285714286,0.9285714285714286,0.0,14,0.5,200
0.05886435508728027,0.28888888888888886,0.05908281356096268,22,0.0590779110789299,53,0.059225693345069885,606.15,0.05914919823408127,0.05893159285187721,0.05918203666806221,0.059078656136989594,0.059250324964523315,2883584,0.05895856022834778,7308,1.395031111111112,394,0.059296708554029465,2.08,0.05924247205257416,0.05914554372429848,0.059163596481084824,0.05913857743144035,0.05926501750946045,418.0960998535156,0.0591934397816658,0.059009820222854614,0.059279914945364,0.05886435508728027,0.7111111111111111,0.09433962264150944,0.059296708554029465,0.05914464220404625,0.05895033851265907,0.05911388248205185,2.0742038022640257,0.0,0.05913732200860977,0.059040751308202744,0.058967359364032745,0.2,0.6628787517547607,0.1891891891891892,2.3964340686798096,37,0.0034514396,65,19,37,12,35.32336154282093,0.05911561846733093,0.11320754716981132,53,-0.00222676861758373,0.1891891891891892,1e-05,0.6569202569779009,0.14143218994140624,0.1,0.9473684210526315,1.0,0.0,14,0.7142857142857143,210
0.05937747284770012,0.16883116883116883,0.059585005044937134,23,0.05952494218945503,64,0.05968427285552025,539.82,0.05966079980134964,0.05941746383905411,0.059670429676771164,0.05956736207008362,0.05973442643880844,3014656,0.05950097739696503,7257,1.3797748917748929,415,0.05981111153960228,2.1774891774891776,0.0596747100353241,0.05968861281871796,0.059636808931827545,0.05963234230875969,0.05976003780961037,372.1825866699219,0.05965256318449974,0.05949239432811737,0.05981111153960228,0.05937747284770012,0.8311688311688312,0.078125,0.05975600704550743,0.059609655290842056,0.05943312123417854,0.059636253863573074,2.204087647746958,0.0,0.05964861065149307,0.059547752141952515,0.05942605063319206,0.2,0.6888352632522583,0.11428571428571428,2.4108235836029053,35,0.003454802,39,13,35,10,35.119223245978354,0.05960517004132271,0.06666666666666667,60,-0.002203395951073617,0.08571428571428572,1e-05,0.6715455873869359,0.14482040405273439,0.1,0.7692307692307693,0.8,0.0,14,0.35714285714285715,220
0.05989627540111542,0.22972972972972974,0.06003771722316742,24,0.060090258717536926,58,0.060171302407979965,565.32,0.06015188246965408,0.059918612241744995,0.06014285981655121,0.06007634848356247,0.060196612030267715,3145728,0.05995170772075653,7260,1.3904144144144153,433,0.06032032519578934,2.144144144144144,0.06014522537589073,0.06017730012536049,0.0601598396897316,0.060125771909952164,0.06023639440536499,388.2601623535156,0.060121554881334305,0.059992775321006775,0.06032032519578934,0.05989627540111542,0.7702702702702703,0.05172413793103448,0.06027647852897644,0.06010712310671806,0.05994414910674095,0.060170743614435196,2.164717409120946,0.0,0.06009736657142639,0.060011573135852814,0.0599205419421196,0.2,0.6869511604309082,0.1,2.4300589561462402,30,0.0033388166,51,17,35,10,34.91336653828621,0.060097627341747284,0.08771929824561403,57,-0.0018543612417488476,0.22857142857142856,1e-05,0.8047908589243888,0.13846817016601562,0.1,0.9411764705882353,0.9,0.0,15,0.4666666666666667,230
0.06037541851401329,0.28448275862068967,0.0605478510260582,25,0.0605953074991703,44,0.06071006506681442,615.73,0.0606590211391449,0.06038447096943855,0.06068022921681404,0.06057779863476753,0.06070152670145035,3276800,0.06047738716006279,7250,1.3914741379310356,451,0.06077601760625839,2.0129310344827585,0.060656823217868805,0.06069118157029152,0.060697417706251144,0.06058831512928009,0.06075955927371979,427.85003662109375,0.06067643687129021,0.06048693507909775,0.06077601760625839,0.06040484830737114,0.7155172413793104,0.11363636363636363,0.06077348440885544,0.06062818318605423,0.06046842038631439,0.06066930666565895,2.1467339775740717,0.0,0.06058387830853462,0.06056322902441025,0.06037541851401329,0.2,0.7025831937789917,0.18867924528301888,2.4705491065979004,53,0.0035271319,66,12,32,18,34.70555207431316,0.06060532480478287,0.05357142857142857,56,-0.0020655611035181208,0.375,1e-05,0.7440673389472068,0.14440460205078126,0.1,1.0,0.8333333333333334,0.0,17,0.5294117647058824,240
0.06086544692516327,0.21395348837209302,0.06104520335793495,26,0.061123788356781006,57,0.06120981276035309,592.44,0.0611705556511879,0.060911014676094055,0.06122492253780365,0.061082180589437485,0.0612093023955822,3407872,0.06097453832626343,7211,1.3806046511627914,472,0.06129544973373413,2.167441860465116,0.06112845242023468,0.06120596081018448,0.06120799109339714,0.06110011041164398,0.061277829110622406,406.1341552734375,0.06114102900028229,0.0610402375459671,0.06129544973373413,0.0609111450612545,0.786046511627907,0.12280701754385964,0.06126158684492111,0.06115696579217911,0.06104744225740433,0.06115344911813736,2.1905512569652976,0.0,0.061095159500837326,0.06102365255355835,0.06086544692516327,0.2,0.714938759803772,0.2413793103448276,2.4301021099090576,29,0.003444773,46,13,39,6,34.496456652879715,0.061114534735679626,0.058823529411764705,51,-0.0019239910105170565,0.07692307692307693,1e-05,0.6958913962822407,0.14005584716796876,0.1,0.8461538461538461,0.5,0.0,20,0.6,250
0.061386533081531525,0.2532188841201717,0.06154477596282959,27,0.061686549335718155,52,0.06170399487018585,632.33,0.06167774274945259,0.061386533081531525,0.06174187362194061,0.06164469197392464,0.0617167092859745,3538944,0.06145311892032623,7216,1.4036394849785419,490,0.06182439252734184,1.9785407725321889,0.061636243015527725,0.06174718961119652,0.06173735484480858,0.061648059636354446,0.06182439252734184,435.813232421875,0.061590585857629776,0.061587635427713394,0.06181279569864273,0.061441048979759216,0.7467811158798283,0.19230769230769232,0.061744626611471176,0.06164972111582756,0.061538904905319214,0.06164426729083061,2.1402836191028367,0.0,0.06154738739132881,0.06152992695569992,0.06139196455478668,0.2,0.7234944701194763,0.16666666666666666,2.5742850303649902,48,0.003543068,59,17,39,9,34.28729938566685,0.061625123023986816,0.07547169811320754,53,-0.002035299962562931,0.1282051282051282,1e-05,0.7206797201186419,0.14858245849609375,0.1,0.8823529411764706,0.8888888888888888,0.0,15,0.6,260
