rollout/force_requested_impulse_mean,rollout/force_onset_mean,train/action_std_08,rollout/episodes_noforce,train/action_std_11,train/action_std_06,train/action_std_19,train/action_std_21,rollout/action_saturation_fraction,train/action_std_05,rollout/ep_rew_mean,train/action_std_16,train/action_std_12,train/action_std_00,train/action_std_01,time/iterations,train/std_min,rollout/ep_len_mean,train/action_std_04,rollout/force_direction_mean,time/fps,train/action_std_07,train/action_std_15,train/action_std_09,train/action_std_17,rollout/is_timeout_mean,train/std_max,rollout/is_fall_mean,train/action_std_10,time/total_timesteps,train/action_std_18,train/action_std_03,train/action_std_13,train/action_std_23,train/action_std_22,train/action_std_02,train/action_std_14,train/action_std_24,rollout/recovery_noforce,time/time_elapsed,train/action_std_20,train/policy_gradient_loss,train/entropy_loss,rollout/timeouts,train/loss,train/n_updates,train/clip_range,train/clip_range_vf,train/std,train/approx_kl,train/learning_rate,rollout/timeout_without_onset_fraction,train/clip_fraction,train/value_loss,train/explained_variance
0.0,1.3704533333333344,0.052006177604198456,150,0.05198802798986435,0.051932428032159805,0.052114397287368774,0.05200783908367157,0.0,0.05205068364739418,565.3489990234375,0.05201425030827522,0.05190815404057503,0.05209067091345787,0.05199475958943367,12,0.05190807953476906,862.93,0.052049458026885986,-1.0,2208,0.05200786516070366,0.0519292838871479,0.052026428282260895,0.05198775604367256,0.6533333333333333,0.052114397287368774,0.3466666666666667,0.051944799721241,1572864,0.05190807953476906,0.05194130912423134,0.052008818835020065,0.051909565925598145,0.0520559586584568,0.05208684876561165,0.0519876703619957,0.05204763263463974,0.6533333333333333,712,0.05201726406812668,-0.0004742432189686951,38.439029693603516,98,0.8131016492843628,1640,0.1,0.2,0.05200064554810524,0.00014914347,1e-07,0.0,0.0,0.4461349364835769,0.8721017837524414
0.0,1.4039627329192559,0.052006177604198456,161,0.05198802798986435,0.051932428032159805,0.052114397287368774,0.05200783908367157,0.0,0.05205068364739418,560.4232177734375,0.05201425030827522,0.05190815404057503,0.05209067091345787,0.05199475958943367,13,0.05190807953476906,845.71,0.052049458026885986,-1.0,2200,0.05200786516070366,0.0519292838871479,0.052026428282260895,0.05198775604367256,0.6273291925465838,0.052114397287368774,0.37267080745341613,0.051944799721241,1703936,0.05190807953476906,0.05194130912423134,0.052008818835020065,0.051909565925598145,0.0520559586584568,0.05208684876561165,0.0519876703619957,0.05204763263463974,0.6273291925465838,774,0.05201726406812668,-0.0005016694953610568,38.439029693603516,101,0.8279734253883362,1650,0.1,0.2,0.05200064554810524,0.00012657813,1e-07,0.0,0.0,0.4679915244691074,0.8782505393028259
0.0,1.3892987012987024,0.052006177604198456,154,0.05198802798986435,0.051932428032159805,0.052114397287368774,0.05200783908367157,0.0,0.05205068364739418,534.7598876953125,0.05201425030827522,0.05190815404057503,0.05209067091345787,0.05199475958943367,14,0.05190807953476906,807.92,0.052049458026885986,-1.0,2196,0.05200786516070366,0.0519292838871479,0.052026428282260895,0.05198775604367256,0.5909090909090909,0.052114397287368774,0.4090909090909091,0.051944799721241,1835008,0.05190807953476906,0.05194130912423134,0.052008818835020065,0.051909565925598145,0.0520559586584568,0.05208684876561165,0.0519876703619957,0.05204763263463974,0.5909090909090909,835,0.05201726406812668,-0.000560118204293758,38.439029693603516,91,0.7641531229019165,1660,0.1,0.2,0.05200064554810524,0.00017969153,1e-07,0.0,0.0,0.47177173995878546,0.875800609588623
0.0,1.4096913580246924,0.052006177604198456,162,0.05198802798986435,0.051932428032159805,0.052114397287368774,0.05200783908367157,0.0,0.05205068364739418,542.4132690429688,0.05201425030827522,0.05190815404057503,0.05209067091345787,0.05199475958943367,15,0.05190807953476906,817.2,0.052049458026885986,-1.0,2192,0.05200786516070366,0.0519292838871479,0.052026428282260895,0.05198775604367256,0.5925925925925926,0.052114397287368774,0.4074074074074074,0.051944799721241,1966080,0.05190807953476906,0.05194130912423134,0.052008818835020065,0.051909565925598145,0.0520559586584568,0.05208684876561165,0.0519876703619957,0.05204763263463974,0.5925925925925926,896,0.05201726406812668,-0.0004414813460471123,38.439029693603516,96,0.8350836634635925,1670,0.1,0.2,0.05200064554810524,0.000121408084,1e-07,0.0,0.0,0.4932770922780037,0.8686386942863464
0.0,1.4101456953642397,0.052006177604198456,151,0.05198802798986435,0.051932428032159805,0.052114397287368774,0.05200783908367157,0.0,0.05205068364739418,551.831787109375,0.05201425030827522,0.05190815404057503,0.05209067091345787,0.05199475958943367,16,0.05190807953476906,833.57,0.052049458026885986,-1.0,2189,0.05200786516070366,0.0519292838871479,0.052026428282260895,0.05198775604367256,0.609271523178808,0.052114397287368774,0.39072847682119205,0.051944799721241,2097152,0.05190807953476906,0.05194130912423134,0.052008818835020065,0.051909565925598145,0.0520559586584568,0.05208684876561165,0.0519876703619957,0.05204763263463974,0.609271523178808,957,0.05201726406812668,-0.0004551154903310817,38.439029693603516,92,0.9301400184631348,1680,0.1,0.2,0.05200064554810524,0.00012566944,1e-07,0.0,0.0,0.4981129773892462,0.8675704598426819
0.0,1.37404761904762,0.052006177604198456,168,0.05198802798986435,0.051932428032159805,0.052114397287368774,0.05200783908367157,0.0,0.05205068364739418,525.529541015625,0.05201425030827522,0.05190815404057503,0.05209067091345787,0.05199475958943367,17,0.05190807953476906,790.26,0.052049458026885986,-1.0,2185,0.05200786516070366,0.0519292838871479,0.052026428282260895,0.05198775604367256,0.5238095238095238,0.052114397287368774,0.47619047619047616,0.051944799721241,2228224,0.05190807953476906,0.05194130912423134,0.052008818835020065,0.051909565925598145,0.0520559586584568,0.05208684876561165,0.0519876703619957,0.05204763263463974,0.5238095238095238,1019,0.05201726406812668,-0.0005104262759004996,38.439029693603516,88,0.7895846366882324,1690,0.1,0.2,0.05200064554810524,0.00015727346,1e-07,0.0,0.0,0.48960504606366156,0.8639490604400635
0.0,1.3714805194805204,0.052006177604198456,154,0.05198802798986435,0.051932428032159805,0.052114397287368774,0.05200783908367157,0.0,0.05205068364739418,545.11083984375,0.05201425030827522,0.05190815404057503,0.05209067091345787,0.05199475958943367,18,0.05190807953476906,828.92,0.052049458026885986,-1.0,2183,0.05200786516070366,0.0519292838871479,0.052026428282260895,0.05198775604367256,0.577922077922078,0.052114397287368774,0.42207792207792205,0.051944799721241,2359296,0.05190807953476906,0.05194130912423134,0.052008818835020065,0.051909565925598145,0.0520559586584568,0.05208684876561165,0.0519876703619957,0.05204763263463974,0.577922077922078,1080,0.05201726406812668,-0.0004360837080412239,38.439029693603516,89,1.0057059526443481,1700,0.1,0.2,0.05200064554810524,0.000107176915,1e-07,0.0,0.0,0.5656143263680861,0.8673220276832581
0.0,1.4079638554216876,0.052006177604198456,166,0.05198802798986435,0.051932428032159805,0.052114397287368774,0.05200783908367157,0.0,0.05205068364739418,541.9899291992188,0.05201425030827522,0.05190815404057503,0.05209067091345787,0.05199475958943367,19,0.05190807953476906,816.31,0.052049458026885986,-1.0,2180,0.05200786516070366,0.0519292838871479,0.052026428282260895,0.05198775604367256,0.5903614457831325,0.052114397287368774,0.40963855421686746,0.051944799721241,2490368,0.05190807953476906,0.05194130912423134,0.052008818835020065,0.051909565925598145,0.0520559586584568,0.05208684876561165,0.0519876703619957,0.05204763263463974,0.5903614457831325,1142,0.05201726406812668,-0.0005154722877705354,38.439029693603516,98,0.9442567825317383,1710,0.1,0.2,0.05200064554810524,0.00015070016,1e-07,0.0,0.0,0.5165238298242911,0.8758551478385925
0.0,1.4067066666666679,0.052006177604198456,150,0.05198802798986435,0.051932428032159805,0.052114397287368774,0.05200783908367157,0.0,0.05205068364739418,550.3496704101562,0.05201425030827522,0.05190815404057503,0.05209067091345787,0.05199475958943367,20,0.05190807953476906,830.01,0.052049458026885986,-1.0,2177,0.05200786516070366,0.0519292838871479,0.052026428282260895,0.05198775604367256,0.64,0.052114397287368774,0.36,0.051944799721241,2621440,0.05190807953476906,0.05194130912423134,0.052008818835020065,0.051909565925598145,0.0520559586584568,0.05208684876561165,0.0519876703619957,0.05204763263463974,0.64,1204,0.05201726406812668,-0.0004511481323788757,38.439029693603516,96,0.8856003880500793,1720,0.1,0.2,0.05200064554810524,0.00013332342,1e-07,0.0,0.0,0.4652457390446216,0.8777844309806824
0.0,1.3855324675324685,0.052006177604198456,154,0.05198802798986435,0.051932428032159805,0.052114397287368774,0.05200783908367157,0.0,0.05205068364739418,562.9799194335938,0.05201425030827522,0.05190815404057503,0.05209067091345787,0.05199475958943367,21,0.05190807953476906,845.72,0.052049458026885986,-1.0,2175,0.05200786516070366,0.0519292838871479,0.052026428282260895,0.05198775604367256,0.6298701298701299,0.052114397287368774,0.37012987012987014,0.051944799721241,2752512,0.05190807953476906,0.05194130912423134,0.052008818835020065,0.051909565925598145,0.0520559586584568,0.05208684876561165,0.0519876703619957,0.05204763263463974,0.6298701298701299,1264,0.05201726406812668,-0.00048784650507514014,38.439029693603516,97,0.7945865392684937,1730,0.1,0.2,0.05200064554810524,0.0001448787,1e-07,0.0,7.62939453125e-07,0.4570568409282714,0.8690680265426636
0.0,1.3937610062893093,0.052006177604198456,159,0.05198802798986435,0.051932428032159805,0.052114397287368774,0.05200783908367157,0.0,0.05205068364739418,571.3323974609375,0.05201425030827522,0.05190815404057503,0.05209067091345787,0.05199475958943367,22,0.05190807953476906,860.42,0.052049458026885986,-1.0,2174,0.05200786516070366,0.0519292838871479,0.052026428282260895,0.05198775604367256,0.6477987421383647,0.052114397287368774,0.3522012578616352,0.051944799721241,2883584,0.05190807953476906,0.05194130912423134,0.052008818835020065,0.051909565925598145,0.0520559586584568,0.05208684876561165,0.0519876703619957,0.05204763263463974,0.6477987421383647,1326,0.05201726406812668,-0.0004731591992822359,38.439029693603516,103,0.7543337941169739,1740,0.1,0.2,0.05200064554810524,0.00012973488,1e-07,0.0,7.62939453125e-07,0.4142086600884795,0.868346631526947
0.0,1.3957500000000012,0.052006177604198456,152,0.05198802798986435,0.051932428032159805,0.052114397287368774,0.05200783908367157,0.0,0.05205068364739418,553.9615478515625,0.05201425030827522,0.05190815404057503,0.05209067091345787,0.05199475958943367,23,0.05190807953476906,839.41,0.052049458026885986,-1.0,2171,0.05200786516070366,0.0519292838871479,0.052026428282260895,0.05198775604367256,0.6052631578947368,0.052114397287368774,0.39473684210526316,0.051944799721241,3014656,0.05190807953476906,0.05194130912423134,0.052008818835020065,0.051909565925598145,0.0520559586584568,0.05208684876561165,0.0519876703619957,0.05204763263463974,0.6052631578947368,1388,0.05201726406812668,-0.0004592247271375527,38.439029693603516,92,0.8196617364883423,1750,0.1,0.2,0.05200064554810524,0.0001320589,1e-07,0.0,0.0,0.464579219603911,0.8654594421386719
0.0,1.3738181818181827,0.052006177604198456,154,0.05198802798986435,0.051932428032159805,0.052114397287368774,0.05200783908367157,0.0,0.05205068364739418,580.2279052734375,0.05201425030827522,0.05190815404057503,0.05209067091345787,0.05199475958943367,24,0.05190807953476906,875.43,0.052049458026885986,-1.0,2169,0.05200786516070366,0.0519292838871479,0.052026428282260895,0.05198775604367256,0.6038961038961039,0.052114397287368774,0.3961038961038961,0.051944799721241,3145728,0.05190807953476906,0.05194130912423134,0.052008818835020065,0.051909565925598145,0.0520559586584568,0.05208684876561165,0.0519876703619957,0.05204763263463974,0.6038961038961039,1449,0.05201726406812668,-0.0004290942303214251,38.439029693603516,93,0.9333714246749878,1760,0.1,0.2,0.05200064554810524,0.00012358773,1e-07,0.0,0.0,0.5089795556617901,0.8705629110336304
0.0,1.3977622377622387,0.052006177604198456,143,0.05198802798986435,0.051932428032159805,0.052114397287368774,0.05200783908367157,0.0,0.05205068364739418,575.7296752929688,0.05201425030827522,0.05190815404057503,0.05209067091345787,0.05199475958943367,25,0.05190807953476906,874.57,0.052049458026885986,-1.0,2168,0.05200786516070366,0.0519292838871479,0.052026428282260895,0.05198775604367256,0.6083916083916084,0.052114397287368774,0.3916083916083916,0.051944799721241,3276800,0.05190807953476906,0.05194130912423134,0.052008818835020065,0.051909565925598145,0.0520559586584568,0.05208684876561165,0.0519876703619957,0.05204763263463974,0.6083916083916084,1511,0.05201726406812668,-0.00044334662206892974,38.439029693603516,87,0.8068161010742188,1770,0.1,0.2,0.05200064554810524,0.00012326462,1e-07,0.0,0.0,0.4440410559764132,0.8877465724945068
0.0,1.4062264150943407,0.052006177604198456,159,0.05198802798986435,0.051932428032159805,0.052114397287368774,0.05200783908367157,0.0,0.05205068364739418,584.3866577148438,0.05201425030827522,0.05190815404057503,0.05209067091345787,0.05199475958943367,26,0.05190807953476906,880.42,0.052049458026885986,-1.0,2166,0.05200786516070366,0.0519292838871479,0.052026428282260895,0.05198775604367256,0.6729559748427673,0.052114397287368774,0.3270440251572327,0.051944799721241,3407872,0.05190807953476906,0.05194130912423134,0.052008818835020065,0.051909565925598145,0.0520559586584568,0.05208684876561165,0.0519876703619957,0.05204763263463974,0.6729559748427673,1572,0.05201726406812668,-0.0005417028381543787,38.439029693603516,107,0.8659645915031433,1780,0.1,0.2,0.05200064554810524,0.00015202753,1e-07,0.0,7.62939453125e-07,0.44239974848460406,0.8675790429115295
0.0,1.404674846625768,0.052006177604198456,163,0.05198802798986435,0.051932428032159805,0.052114397287368774,0.05200783908367157,0.0,0.05205068364739418,521.5718383789062,0.05201425030827522,0.05190815404057503,0.05209067091345787,0.05199475958943367,27,0.05190807953476906,790.87,0.052049458026885986,-1.0,2165,0.05200786516070366,0.0519292838871479,0.052026428282260895,0.05198775604367256,0.5398773006134969,0.052114397287368774,0.4601226993865031,0.051944799721241,3538944,0.05190807953476906,0.05194130912423134,0.052008818835020065,0.051909565925598145,0.0520559586584568,0.05208684876561165,0.0519876703619957,0.05204763263463974,0.5398773006134969,1633,0.05201726406812668,-0.0005303034928601846,38.439029693603516,88,0.7653540372848511,1790,0.1,0.2,0.05200064554810524,0.00018245065,1e-07,0.0,1.52587890625e-06,0.46322212608065455,0.8464876413345337
0.0,1.375897435897437,0.052006177604198456,156,0.05198802798986435,0.051932428032159805,0.052114397287368774,0.05200783908367157,0.0,0.05205068364739418,582.228515625,0.05201425030827522,0.05190815404057503,0.05209067091345787,0.05199475958943367,28,0.05190807953476906,874.49,0.052049458026885986,-1.0,2163,0.05200786516070366,0.0519292838871479,0.052026428282260895,0.05198775604367256,0.6346153846153846,0.052114397287368774,0.36538461538461536,0.051944799721241,3670016,0.05190807953476906,0.05194130912423134,0.052008818835020065,0.051909565925598145,0.0520559586584568,0.05208684876561165,0.0519876703619957,0.05204763263463974,0.6346153846153846,1695,0.05201726406812668,-0.00048784300588522456,38.439029693603516,99,0.8751952648162842,1800,0.1,0.2,0.05200064554810524,0.00013727086,1e-07,0.0,1.52587890625e-06,0.5160781818674878,0.8778234124183655
0.0,1.3950416666666676,0.052006177604198456,144,0.05198802798986435,0.051932428032159805,0.052114397287368774,0.05200783908367157,0.0,0.05205068364739418,573.0125122070312,0.05201425030827522,0.05190815404057503,0.05209067091345787,0.05199478566646576,29,0.05190807953476906,856.99,0.052049458026885986,-1.0,2162,0.05200786516070366,0.0519292838871479,0.052026428282260895,0.05198775604367256,0.6111111111111112,0.052114397287368774,0.3888888888888889,0.051944799721241,3801088,0.05190807953476906,0.05194130912423134,0.052008818835020065,0.051909565925598145,0.0520559586584568,0.05208684876561165,0.0519876703619957,0.05204763263463974,0.6111111111111112,1757,0.05201726406812668,-0.0004766156147070433,38.439029693603516,88,0.7950756549835205,1810,0.1,0.2,0.05200064554810524,0.00013102348,1e-07,0.0,0.0,0.4450324384961277,0.8663305044174194
0.0,1.386025641025642,0.052006177604198456,156,0.05198802798986435,0.051932428032159805,0.052114397287368774,0.05200783908367157,0.0,0.05205068364739418,576.771728515625,0.05201425030827522,0.05190815404057503,0.05209067091345787,0.05199478566646576,30,0.05190807953476906,869.59,0.052049458026885986,-1.0,2161,0.05200786516070366,0.0519292838871479,0.052026428282260895,0.05198775604367256,0.6474358974358975,0.052114397287368774,0.3525641025641026,0.051944799721241,3932160,0.05190807953476906,0.05194130912423134,0.052008818835020065,0.051909565925598145,0.0520559586584568,0.05208684876561165,0.0519876703619957,0.05204763263463974,0.6474358974358975,1819,0.05201726406812668,-0.0005338006830243103,38.439029693603516,101,0.8118948936462402,1820,0.1,0.2,0.05200064554810524,0.00015678459,1e-07,0.0,7.62939453125e-07,0.43328739383723586,0.8664332032203674
0.0,1.3983291139240517,0.052006177604198456,158,0.05198802798986435,0.051932428032159805,0.052114397287368774,0.05200783908367157,0.0,0.05205068364739418,541.5907592773438,0.05201425030827522,0.05190815404057503,0.05209067091345787,0.05199478566646576,31,0.05190807953476906,811.71,0.052049458026885986,-1.0,2160,0.05200786516070366,0.0519292838871479,0.052026428282260895,0.05198775604367256,0.5822784810126582,0.052114397287368774,0.4177215189873418,0.051944799721241,4063232,0.05190807953476906,0.05194130912423134,0.052008818835020065,0.051909565925598145,0.0520559586584568,0.05208684876561165,0.0519876703619957,0.05204763263463974,0.5822784810126582,1880,0.05201726406812668,-0.0005380750009862823,38.439029693603516,92,0.8124030828475952,1830,0.1,0.2,0.05200064554810524,0.00015780138,1e-07,0.0,3.0517578125e-06,0.4607929769204929,0.874535083770752
0.0,1.377509433962265,0.052006177604198456,159,0.05198802798986435,0.051932428032159805,0.052114397287368774,0.05200783908367157,0.0,0.05205068364739418,534.5316162109375,0.05201425030827522,0.05190815404057503,0.05209067091345787,0.05199478566646576,32,0.05190807953476906,805.82,0.052049458026885986,-1.0,2160,0.05200786516070366,0.0519292838871479,0.052026428282260895,0.05198775604367256,0.6415094339622641,0.052114397287368774,0.3584905660377358,0.051944799721241,4194304,0.05190807953476906,0.05194130912423134,0.052008818835020065,0.051909565925598145,0.0520559586584568,0.05208684876561165,0.0519876703619957,0.05204763263463974,0.6415094339622641,1941,0.05201726406812668,-0.0005389868905695039,38.439029693603516,102,0.8959814310073853,1840,0.1,0.2,0.05200064554810524,0.00016547884,1e-07,0.0,7.62939453125e-07,0.4851165737491101,0.8703314065933228
