rollout/is_fall_mean,rollout/is_timeout_mean,train/action_std_13,train/std_max,train/action_std_01,train/action_std_16,train/action_std_20,train/action_std_10,train/action_std_09,rollout/episodes_noforce,train/action_std_15,train/action_std_12,rollout/recovery_noforce,train/std_min,time/total_timesteps,train/action_std_06,train/action_std_02,train/action_std_24,train/action_std_19,train/action_std_23,train/action_std_00,rollout/ep_len_mean,train/action_std_14,train/action_std_18,rollout/force_direction_mean,train/action_std_21,time/fps,train/action_std_22,rollout/ep_rew_mean,train/action_std_04,rollout/force_onset_mean,time/iterations,train/action_std_11,time/time_elapsed,rollout/force_requested_impulse_mean,train/action_std_03,train/action_std_17,rollout/action_saturation_fraction,train/action_std_08,train/action_std_07,train/action_std_05,train/clip_fraction,train/clip_range,train/loss,rollout/timeouts,train/std,train/learning_rate,rollout/timeout_without_onset_fraction,train/value_loss,train/clip_range_vf,train/approx_kl,train/explained_variance,train/n_updates,train/policy_gradient_loss,train/entropy_loss
0.4028776978417266,0.5971223021582733,0.06918125599622726,0.07024477422237396,0.06967470049858093,0.06898859888315201,0.0695885568857193,0.06969694793224335,0.07001139968633652,139,0.06778544932603836,0.06904879212379456,0.5971223021582733,0.06778544932603836,1441792,0.06877928227186203,0.06843427568674088,0.06832949817180634,0.06900540739297867,0.0698738619685173,0.06799288839101791,841.9,0.06854090839624405,0.06898734718561172,-1.0,0.06916584074497223,7424,0.06858983635902405,558.9002075195312,0.06799208372831345,1.3957410071942458,11,0.06926224380731583,194,0.0,0.06886302679777145,0.06877046078443527,0.0,0.06862796097993851,0.07024477422237396,0.06853440403938293,0.023000335693359374,0.1,0.7151597142219543,83,0.06895879656076431,1e-06,0.0,0.3602895451243967,0.2,0.001207487,0.852637767791748,2400,-0.0021771572430225204,31.386680087447168
0.31210191082802546,0.6878980891719745,0.06920445710420609,0.07026030123233795,0.06969724595546722,0.06900905817747116,0.06961389631032944,0.06971298158168793,0.07003555446863174,157,0.0678197517991066,0.06906338036060333,0.6878980891719745,0.0678197517991066,1572864,0.06880388408899307,0.06846541911363602,0.06835228949785233,0.06902811676263809,0.06989705562591553,0.06801377236843109,871.86,0.06854984164237976,0.0690034031867981,-1.0,0.06918610632419586,7403,0.06860549747943878,576.6510620117188,0.06801421195268631,1.4008025477707016,12,0.06928087025880814,212,0.0,0.0688801258802414,0.06878460943698883,0.0,0.06865033507347107,0.07026030123233795,0.06855586171150208,0.026967620849609374,0.1,0.6821473836898804,108,0.06897952407598495,1e-06,0.0,0.37871764635201544,0.2,0.0012507932,0.8390646576881409,2410,-0.0022056609205719723,31.37992540448904
0.36486486486486486,0.6351351351351351,0.06922949105501175,0.07027920335531235,0.06972649693489075,0.06903007626533508,0.06963791698217392,0.06972525268793106,0.07005438208580017,148,0.06783681362867355,0.06907688081264496,0.6351351351351351,0.06783681362867355,1703936,0.06881451606750488,0.06848455220460892,0.06836158037185669,0.06904976069927216,0.06991013884544373,0.06802845001220703,865.27,0.068569116294384,0.06902826577425003,-1.0,0.06920269131660461,7384,0.0686265230178833,577.6876831054688,0.06803007423877716,1.3922702702702714,13,0.06929841637611389,230,0.0,0.06890977174043655,0.06880632787942886,0.0,0.06866613030433655,0.07027920335531235,0.06856957077980042,0.02772674560546875,0.1,0.6494615077972412,94,0.06899809092283249,1e-06,0.0,0.36240737142506985,0.2,0.0012515611,0.85833340883255,2420,-0.0022759708560442958,31.372814051806927
0.3270440251572327,0.6729559748427673,0.06925078481435776,0.07031033933162689,0.06975581496953964,0.06904918700456619,0.0696607306599617,0.06973572820425034,0.07006468623876572,159,0.06785642355680466,0.06909003853797913,0.6729559748427673,0.06785642355680466,1835008,0.06883309036493301,0.06850435584783554,0.06838102638721466,0.0690615326166153,0.06991872191429138,0.0680336281657219,866.44,0.06858842819929123,0.06904648244380951,-1.0,0.06921828538179398,7370,0.06863964349031448,577.1482543945312,0.06804013252258301,1.3889811320754726,14,0.06932026147842407,248,0.0,0.0689365565776825,0.06883056461811066,0.0,0.06868954747915268,0.07031033933162689,0.06859929859638214,0.02919464111328125,0.1,0.6707172989845276,107,0.06901660561561584,1e-06,0.0,0.35046932611148807,0.2,0.0012773488,0.8521122932434082,2430,-0.0024217461963871754,31.36606494188309
0.33774834437086093,0.6622516556291391,0.06927299499511719,0.07032763957977295,0.06977345794439316,0.069070965051651,0.06967470049858093,0.06975221633911133,0.07007575780153275,151,0.06787240505218506,0.06911071389913559,0.6622516556291391,0.06787240505218506,1966080,0.06884533166885376,0.06851928681135178,0.06841462105512619,0.06907568126916885,0.06995290517807007,0.06804913282394409,865.0,0.06861399114131927,0.06906429678201675,-1.0,0.06923387944698334,7360,0.0686517059803009,574.7030639648438,0.06806325167417526,1.379589403973511,15,0.0693390741944313,267,0.0,0.06895815581083298,0.06884943693876266,0.0,0.0687163919210434,0.07032763957977295,0.06862211972475052,0.0273193359375,0.1,0.6553239822387695,100,0.06903600692749023,1e-06,0.0,0.3415800670161843,0.2,0.001267008,0.8603495359420776,2440,-0.0023184322384622647,31.359195899963378
0.36875,0.63125,0.06928975880146027,0.07034534960985184,0.06978510320186615,0.06908949464559555,0.06969859451055527,0.06978049874305725,0.07007826864719391,160,0.06789147108793259,0.06914761662483215,0.63125,0.06789147108793259,2097152,0.0688638985157013,0.06853394210338593,0.06843290477991104,0.06910143792629242,0.06997480243444443,0.06807874888181686,823.48,0.06863797456026077,0.0690855085849762,-1.0,0.06925398856401443,7345,0.0686693862080574,542.527099609375,0.06808225810527802,1.3951750000000012,16,0.06936118006706238,285,0.0,0.06897976249456406,0.06887590140104294,0.0,0.06874128431081772,0.07034534960985184,0.06863673031330109,0.02574615478515625,0.1,0.6374286413192749,101,0.06905663758516312,1e-06,0.0,0.34982878520386296,0.2,0.0012230298,0.8544036746025085,2450,-0.002268582451642942,31.35198556780815
0.3624161073825503,0.6375838926174496,0.06931305676698685,0.07035721093416214,0.06981384754180908,0.0691172257065773,0.0697094276547432,0.06981008499860764,0.07009303569793701,149,0.06790349632501602,0.06917062401771545,0.6375838926174496,0.06790349632501602,2228224,0.06889107823371887,0.06855498999357224,0.0684494897723198,0.06913065910339355,0.06998714804649353,0.06809019297361374,863.87,0.06864485144615173,0.06909343600273132,-1.0,0.06927011907100677,7333,0.0686858743429184,573.98779296875,0.06810248643159866,1.3946040268456388,17,0.06938730925321579,303,0.0,0.06900088489055634,0.06889580935239792,0.0,0.06875665485858917,0.07035721093416214,0.06865944713354111,0.026459503173828124,0.1,0.6947014331817627,95,0.06907553970813751,1e-06,0.0,0.3634427999844775,0.2,0.0012373036,0.8684502840042114,2460,-0.002370279721344559,31.344832563400267
0.3741935483870968,0.6258064516129033,0.06933298707008362,0.07038108259439468,0.06982331722974777,0.06912820041179657,0.06972860544919968,0.06982458382844925,0.07011103630065918,155,0.06792008131742477,0.06918719410896301,0.6258064516129033,0.06792008131742477,2359296,0.0689007043838501,0.06857233494520187,0.06846998631954193,0.06915484368801117,0.06999380886554718,0.06810300052165985,830.78,0.06865178793668747,0.06911231577396393,-1.0,0.06929119676351547,7324,0.06869154423475266,552.0316772460938,0.06811245530843735,1.39065806451613,18,0.06941205263137817,322,0.0,0.06900272518396378,0.06891665607690811,0.0,0.06878858059644699,0.07038108259439468,0.06868749856948853,0.024901580810546876,0.1,0.6536540985107422,97,0.06909194588661194,1e-06,0.0,0.3495863515418023,0.2,0.0012365165,0.8606470823287964,2470,-0.002228169841464478,31.33845072686672
0.34375,0.65625,0.06935165822505951,0.07039359956979752,0.06984101235866547,0.06913451105356216,0.06975152343511581,0.06983274221420288,0.07012417912483215,160,0.06793542951345444,0.06920098513364792,0.65625,0.06793542951345444,2490368,0.06892221421003342,0.0685926154255867,0.06848237663507462,0.069172702729702,0.07001422345638275,0.06812286376953125,818.58,0.06865730881690979,0.06912769377231598,-1.0,0.069314144551754,7315,0.0687129870057106,542.4501342773438,0.06812562793493271,1.390537500000001,19,0.06942055374383926,340,0.0,0.06901174038648605,0.06892935931682587,0.0,0.06880681961774826,0.07039359956979752,0.06870774179697037,0.027973175048828125,0.1,0.6082042455673218,105,0.06910745799541473,1e-06,0.0,0.34841836683917793,0.2,0.001281131,0.872590959072113,2480,-0.0021885554359414527,31.33266374319792
0.3885350318471338,0.6114649681528662,0.06937167793512344,0.07040718197822571,0.06986170262098312,0.06913993507623672,0.06975851953029633,0.06986181437969208,0.07013054937124252,157,0.06796708703041077,0.06921689212322235,0.6114649681528662,0.06796708703041077,2621440,0.06893767416477203,0.06860877573490143,0.06849350035190582,0.06918249279260635,0.07004028558731079,0.06814461201429367,849.13,0.0686710774898529,0.06913764774799347,-1.0,0.06933781504631042,7307,0.068729467689991,561.8604125976562,0.06814493983983994,1.4048535031847142,20,0.06944118440151215,358,0.0,0.06902346014976501,0.06895199418067932,0.0,0.06881492584943771,0.07040718197822571,0.0687321200966835,0.027245330810546874,0.1,0.7490620613098145,96,0.06912428885698318,1e-06,0.0,0.3606893367134035,0.2,0.0012918038,0.8654718995094299,2490,-0.0022834700826024346,31.326801374554634
0.3803680981595092,0.6196319018404908,0.06939396262168884,0.07043342292308807,0.069881372153759,0.06915389746427536,0.0697796642780304,0.06985963135957718,0.0701458528637886,163,0.06798825412988663,0.06921296566724777,0.6196319018404908,0.06798825412988663,2752512,0.06895327568054199,0.06863288581371307,0.06852565705776215,0.06921671330928802,0.07006832957267761,0.06815782189369202,843.59,0.06867493689060211,0.0691637247800827,-1.0,0.06935299187898636,7300,0.06874329596757889,559.6928100585938,0.06815798580646515,1.3948957055214735,21,0.06946241110563278,377,0.0,0.0690363273024559,0.06898259371519089,0.0,0.06882669031620026,0.07043342292308807,0.06874475628137589,0.026110076904296876,0.1,0.6605968475341797,101,0.06914197653532028,1e-06,0.0,0.3500660125631839,0.2,0.001233706,0.8710626363754272,2500,-0.002223218569542951,31.32055216729641
0.4316546762589928,0.5683453237410072,0.06941014528274536,0.0704556405544281,0.06988994032144547,0.06917255371809006,0.06979861855506897,0.06988590210676193,0.07016237825155258,139,0.06800816208124161,0.06922230869531631,0.5683453237410072,0.06800816208124161,2883584,0.06897514313459396,0.06864652037620544,0.0685439258813858,0.06924515217542648,0.07009455561637878,0.06816985458135605,807.48,0.0687006339430809,0.06918904185295105,-1.0,0.06937211006879807,7291,0.06877287477254868,535.454345703125,0.06818173080682755,1.3763165467625909,22,0.06947213411331177,395,0.0,0.0690678209066391,0.06899973005056381,0.0,0.06882862746715546,0.0704556405544281,0.06876790523529053,0.02392120361328125,0.1,0.6463192105293274,79,0.06916134059429169,1e-06,0.0,0.3677674807375297,0.2,0.0012050152,0.8850827813148499,2510,-0.0021111334244778845,31.31387285888195
0.3333333333333333,0.6666666666666666,0.06942250579595566,0.07048040628433228,0.06991206854581833,0.06919435411691666,0.06980437785387039,0.06990376859903336,0.07019523531198502,165,0.06802334636449814,0.06924305856227875,0.6666666666666666,0.06802334636449814,3014656,0.0689941868185997,0.06867296993732452,0.06857045739889145,0.06926307082176208,0.07010764628648758,0.06819450855255127,887.43,0.06873098760843277,0.06921174377202988,-1.0,0.06938246637582779,7285,0.06878142803907394,591.6466674804688,0.06819384545087814,1.4081090909090919,23,0.0694902241230011,413,0.0,0.06909488141536713,0.06901373714208603,0.0,0.06884781271219254,0.07048040628433228,0.06877044588327408,0.024649810791015626,0.1,0.6686428785324097,110,0.06917998194694519,1e-06,0.0,0.3615100372117013,0.2,0.0011854155,0.8690509796142578,2520,-0.002145299228686781,31.30699717849493
0.36879432624113473,0.6312056737588653,0.06945078819990158,0.07051333039999008,0.06993605941534042,0.06921868026256561,0.06982957571744919,0.0699240192770958,0.07021006941795349,141,0.06803575158119202,0.0692482441663742,0.6312056737588653,0.06803575158119202,3145728,0.06900396198034286,0.06868547946214676,0.06858597695827484,0.06928110122680664,0.07012119889259338,0.06821698695421219,854.74,0.0687507912516594,0.06921762228012085,-1.0,0.06940511614084244,7281,0.06881029903888702,565.8082885742188,0.06821057945489883,1.3940567375886534,24,0.06950276345014572,431,0.0,0.06909724324941635,0.0690307468175888,0.0,0.06886325776576996,0.07051333039999008,0.06880130618810654,0.030145263671875,0.1,0.6250085830688477,89,0.06919803470373154,1e-06,0.0,0.33025106590939685,0.2,0.0012966238,0.8763540983200073,2530,-0.0023423619178174703,31.300374618172647
0.3271604938271605,0.6728395061728395,0.06946991384029388,0.07052448391914368,0.06996028870344162,0.06922192871570587,0.06984537839889526,0.06994733214378357,0.0702301561832428,162,0.06805054843425751,0.06925750523805618,0.6728395061728395,0.06805054843425751,3276800,0.06902610510587692,0.06869272142648697,0.06860710680484772,0.06929945945739746,0.07014961540699005,0.06823128461837769,848.33,0.0687568187713623,0.06924711912870407,-1.0,0.06943614780902863,7277,0.06882695108652115,562.7470092773438,0.06821797788143158,1.3872716049382727,25,0.06952517479658127,450,0.0,0.06910931318998337,0.06905175000429153,0.0,0.06888438016176224,0.07052448391914368,0.06882752478122711,0.0287384033203125,0.1,0.6080397963523865,109,0.06921587884426117,1e-06,0.0,0.3415134743321687,0.2,0.0012749827,0.8685265779495239,2540,-0.0023360485598004745,31.293855610489846
0.37012987012987014,0.6298701298701299,0.06948266923427582,0.07053976505994797,0.06998310983181,0.06924133747816086,0.06986551731824875,0.06996425986289978,0.07024948298931122,154,0.06805869191884995,0.06928549706935883,0.6298701298701299,0.06805869191884995,3407872,0.06905660778284073,0.06871815770864487,0.06862697750329971,0.0693066269159317,0.07017365097999573,0.06825654953718185,845.75,0.06876847892999649,0.06925898790359497,-1.0,0.06945370137691498,7274,0.06883534044027328,560.764892578125,0.06823079288005829,1.401103896103897,26,0.06953191757202148,468,0.0,0.06913789361715317,0.06906795501708984,0.0,0.06889966875314713,0.07053976505994797,0.06883599609136581,0.027923583984375,0.1,0.594478189945221,97,0.06923318654298782,1e-06,0.0,0.3209092547884211,0.2,0.0012821363,0.8618365526199341,2550,-0.0022214954314677014,31.2875204667449
0.36423841059602646,0.6357615894039735,0.06951004266738892,0.07055973261594772,0.07000230252742767,0.06925249844789505,0.06988487392663956,0.06998691707849503,0.07026048749685287,151,0.06808621436357498,0.0693078339099884,0.6357615894039735,0.06808621436357498,3538944,0.06907369941473007,0.06874244660139084,0.06865265965461731,0.06931765377521515,0.07020197808742523,0.06826649606227875,815.35,0.0687766894698143,0.06928006559610367,-1.0,0.06948059797286987,7271,0.06884375959634781,544.7841796875,0.0682440847158432,1.4026754966887427,27,0.0695526972413063,486,0.0,0.06916351616382599,0.06908251345157623,0.0,0.06890975683927536,0.07055973261594772,0.06885231286287308,0.024594879150390624,0.1,0.6420886516571045,96,0.06925167143344879,1e-06,0.0,0.364642783254385,0.2,0.0012236019,0.8704791069030762,2560,-0.002102786919022037,31.28111038953066
0.3503184713375796,0.6496815286624203,0.06952598690986633,0.07057928293943405,0.07001450657844543,0.0692654624581337,0.06990478932857513,0.07001475244760513,0.07028305530548096,157,0.0680997371673584,0.06933051347732544,0.6496815286624203,0.0680997371673584,3670016,0.06908806413412094,0.06875988841056824,0.0686691403388977,0.06932622939348221,0.07022737711668015,0.06828471273183823,858.69,0.06879416108131409,0.06929517537355423,-1.0,0.06950347870588303,7269,0.06888087838888168,570.46142578125,0.0682581290602684,1.3863566878980904,28,0.06955911219120026,504,0.0,0.06918251514434814,0.06910336762666702,0.0,0.06891631335020065,0.07057928293943405,0.06886628270149231,0.0264892578125,0.1,0.6211662888526917,102,0.0692693218588829,1e-06,0.0,0.35916807926259936,0.2,0.001228987,0.862799882888794,2570,-0.002192870647922973,31.274564953148364
0.32450331125827814,0.6754966887417219,0.0695328339934349,0.07059530168771744,0.07003388553857803,0.06928656995296478,0.06992007046937943,0.07003806531429291,0.07030269503593445,151,0.06811010092496872,0.06934596598148346,0.6754966887417219,0.06811010092496872,3801088,0.0691140815615654,0.06878405809402466,0.06867644190788269,0.06935018301010132,0.0702492818236351,0.06829682737588882,881.37,0.06881828606128693,0.06929506361484528,-1.0,0.06951506435871124,7263,0.06889237463474274,588.41259765625,0.06827308982610703,1.4041059602649018,29,0.06957150250673294,523,0.0,0.06919440627098083,0.06912188977003098,0.0,0.06892750412225723,0.07059530168771744,0.06888069957494736,0.025966644287109375,0.1,0.6095772981643677,102,0.06928504258394241,1e-06,0.0,0.3357692163437605,0.2,0.0012470952,0.8702004551887512,2580,-0.002111521594952137,31.268561917543412
0.33766233766233766,0.6623376623376623,0.06955558061599731,0.07062207162380219,0.07005184143781662,0.06931788474321365,0.06992850452661514,0.07006195932626724,0.07032063603401184,154,0.06811375170946121,0.06937320530414581,0.6623376623376623,0.06811375170946121,3932160,0.06914867460727692,0.0688060000538826,0.06869147717952728,0.06938216835260391,0.07027918100357056,0.06831182539463043,862.78,0.0688483715057373,0.06930337101221085,-1.0,0.06953325867652893,7261,0.06891386210918427,575.2037353515625,0.0682821050286293,1.3974285714285724,30,0.06958336383104324,541,0.0,0.06919951736927032,0.06915314495563507,0.0,0.06893458217382431,0.07062207162380219,0.06889526546001434,0.0265838623046875,0.1,0.6712906956672668,102,0.069304458796978,1e-06,0.0,0.334108021913562,0.2,0.001258705,0.8462467789649963,2590,-0.0021130173184246816,31.262210233509542
0.3624161073825503,0.6375838926174496,0.069574274122715,0.07064347714185715,0.07005409151315689,0.0693320631980896,0.06994839757680893,0.07008152455091476,0.07033726572990417,149,0.06814511865377426,0.06940262019634247,0.6375838926174496,0.06814511865377426,4063232,0.06916328519582748,0.06882155686616898,0.06871335953474045,0.0694146603345871,0.07029175013303757,0.06832841783761978,858.29,0.06887196004390717,0.06932085752487183,-1.0,0.06955695897340775,7256,0.06893016397953033,572.469970703125,0.0682910606265068,1.3972885906040278,31,0.06959003210067749,559,0.0,0.06921258568763733,0.06915968656539917,0.0,0.06896969676017761,0.07064347714185715,0.06891249865293503,0.024906158447265625,0.1,0.6611149311065674,95,0.06932269036769867,1e-06,0.0,0.33980008552316576,0.2,0.001219193,0.872353196144104,2600,-0.002110368170951915,31.255448150634766
0.36774193548387096,0.632258064516129,0.06960143148899078,0.07065609097480774,0.07008323073387146,0.06935565918684006,0.0699717178940773,0.07010187953710556,0.07035955786705017,155,0.0681530311703682,0.06941155344247818,0.632258064516129,0.0681530311703682,4194304,0.06918079406023026,0.0688430666923523,0.06873168051242828,0.06942535936832428,0.07031247019767761,0.06835853308439255,855.71,0.06888431310653687,0.06934233009815216,-1.0,0.06958674639463425,7254,0.06895409524440765,574.9270629882812,0.06831579655408859,1.3945290322580655,32,0.06961342692375183,578,0.0,0.06922724097967148,0.06918001919984818,0.0,0.06897959858179092,0.07065609097480774,0.06893032789230347,0.025844573974609375,0.1,0.6796399354934692,98,0.06934239715337753,1e-06,0.0,0.32946136278333144,0.2,0.0012636634,0.8789161443710327,2610,-0.0022237577558371414,31.248593328893186
