train/action_std_18,rollout/action_saturation_fraction,train/action_std_09,train/action_std_11,train/action_std_12,train/action_std_04,train/action_std_06,train/action_std_13,rollout/is_fall_mean,time/fps,time/total_timesteps,train/action_std_02,train/action_std_00,train/action_std_24,rollout/force_direction_mean,train/action_std_14,rollout/force_requested_impulse_mean,train/action_std_01,train/action_std_23,train/action_std_21,train/std_max,rollout/is_timeout_mean,train/action_std_10,time/time_elapsed,train/action_std_19,rollout/episodes_noforce,train/action_std_20,rollout/force_onset_mean,train/action_std_08,train/action_std_22,train/action_std_17,train/action_std_03,train/action_std_07,rollout/ep_len_mean,time/iterations,train/action_std_16,train/action_std_05,train/std_min,rollout/recovery_noforce,rollout/ep_rew_mean,train/action_std_15,train/clip_fraction,train/learning_rate,train/explained_variance,train/clip_range_vf,train/n_updates,rollout/timeouts,train/value_loss,train/clip_range,train/std,train/entropy_loss,train/approx_kl,train/policy_gradient_loss,rollout/timeout_without_onset_fraction,train/loss
0.05091940611600876,0.0,0.051020897924900055,0.05065499246120453,0.050877612084150314,0.05099758505821228,0.05101652443408966,0.051068082451820374,0.1320754716981132,4554,1441792,0.0508212186396122,0.05092943459749222,0.05085314065217972,-1.0,0.05085019767284393,0.0,0.05078794062137604,0.05086725577712059,0.05079576373100281,0.051068082451820374,0.8679245283018868,0.05080582946538925,316,0.050848338752985,53,0.05096159875392914,1.3972452830188689,0.051012326031923294,0.051003847271203995,0.05089857801795006,0.05102233588695526,0.050968606024980545,964.61,11,0.05094992369413376,0.050829820334911346,0.05065499246120453,0.8679245283018868,655.2047729492188,0.05085514113306999,0.11146621704101563,1e-05,-1.0586426258087158,0.2,100,46,1.213682264275849,0.1,0.05090465396642685,38.992865496873854,0.0022122804,-0.002104180988317239,0.0,1.5984359979629517
0.05103455111384392,0.0,0.051058392971754074,0.05075041949748993,0.051041778177022934,0.051038410514593124,0.05104738846421242,0.05119781196117401,0.03398058252427184,4534,1572864,0.050865061581134796,0.050981029868125916,0.05093944072723389,-1.0,0.05088428407907486,0.0,0.05089385807514191,0.05095888674259186,0.050839658826589584,0.05119781196117401,0.9660194174757282,0.05089721828699112,346,0.05095561966300011,206,0.051055774092674255,1.3850097087378652,0.05111235752701759,0.051127318292856216,0.05101747065782547,0.051108669489622116,0.051084935665130615,988.25,12,0.05096196010708809,0.05093328654766083,0.05075041949748993,0.9660194174757282,674.0750122070312,0.05092485621571541,0.11100387573242188,1e-05,-1.189490795135498,0.2,110,199,1.1095542187802494,0.1,0.050988417118787766,38.94818550348282,0.0022123544,-0.0019286237646156223,0.0,1.4092994928359985
0.05116887390613556,0.0,0.051136117428541183,0.050893981009721756,0.05113382637500763,0.051086731255054474,0.051132023334503174,0.051256969571113586,0.1746031746031746,4529,1703936,0.05104272812604904,0.05108468234539032,0.05099838972091675,-1.0,0.050925061106681824,0.0,0.051020290702581406,0.051042716950178146,0.050981052219867706,0.051261454820632935,0.8253968253968254,0.05091134458780289,376,0.05101185292005539,63,0.05115451663732529,1.3875555555555563,0.051181260496377945,0.0512508861720562,0.05111939087510109,0.051261454820632935,0.051161691546440125,920.97,13,0.051066283136606216,0.05106222629547119,0.050893981009721756,0.8253968253968254,628.4050903320312,0.051051173359155655,0.10922164916992187,1e-05,-0.9902528524398804,0.2,120,52,1.1242896102368831,0.1,0.051085423678159714,38.90311896800995,0.0021671187,-0.0018331334799768229,0.0,1.447882056236267
0.05119835585355759,0.0,0.051122356206178665,0.05093175172805786,0.05121874809265137,0.0511571504175663,0.051178134977817535,0.05135360732674599,0.050505050505050504,4511,1835008,0.051118966192007065,0.051181260496377945,0.051138948649168015,-1.0,0.05101641267538071,0.0,0.05112748593091965,0.0511380173265934,0.05107949301600456,0.05136342719197273,0.9494949494949495,0.05109187960624695,406,0.05104505270719528,198,0.051142461597919464,1.3980808080808096,0.05129428580403328,0.05128035694360733,0.051164813339710236,0.05136342719197273,0.05123474821448326,993.74,14,0.051195256412029266,0.05117401108145714,0.05093175172805786,0.9494949494949495,678.7860717773438,0.05108803138136864,0.10942230224609376,1e-05,-0.9218094348907471,0.2,130,188,1.024138440703973,0.1,0.051161400973796844,38.86182801127434,0.0021414666,-0.0021221537739620545,0.0,1.4162073135375977
0.05132509768009186,0.0,0.051221657544374466,0.05105135962367058,0.051420439034700394,0.05130266025662422,0.05128718912601471,0.05139157921075821,0.046875,4509,1966080,0.051227688789367676,0.05126934126019478,0.05124939605593681,-1.0,0.05110100284218788,0.0,0.05125942826271057,0.05126591771841049,0.05114137381315231,0.05150886997580528,0.953125,0.05121574178338051,436,0.05115079879760742,64,0.05128047987818718,1.4021562500000009,0.05138257145881653,0.05137152224779129,0.05121586471796036,0.05150886997580528,0.051349248737096786,972.41,15,0.051314111799001694,0.05123230442404747,0.05105135962367058,0.953125,661.32666015625,0.05117213353514671,0.10910873413085938,1e-05,-0.8349955081939697,0.2,140,61,1.0352806757204234,0.1,0.051268309354782104,38.81620862483978,0.0022265853,-0.002019764548913372,0.0,1.429626226425171
0.051403023302555084,0.0,0.05135457590222359,0.051129862666130066,0.05157441273331642,0.05139061063528061,0.05137903243303299,0.05138265714049339,0.025510204081632654,4491,2097152,0.05133206397294998,0.05133764073252678,0.05132058262825012,-1.0,0.0511777326464653,0.0,0.05135255306959152,0.05131593719124794,0.05117566138505936,0.05161087587475777,0.9744897959183674,0.0512990802526474,466,0.05127204209566116,196,0.05133992061018944,1.3980714285714293,0.0515170581638813,0.05142175033688545,0.0512976348400116,0.05161087587475777,0.05142483115196228,994.15,16,0.05143161863088608,0.051308922469615936,0.051129862666130066,0.9744897959183674,675.7097778320312,0.05120889097452164,0.10999069213867188,1e-05,-1.34932279586792,0.2,150,191,0.8930134572088718,0.1,0.05135035514831543,38.77034331858158,0.0022065577,-0.0018893047948949971,0.0,1.2397578954696655
0.05145973339676857,0.0,0.051480960100889206,0.051209092140197754,0.051707781851291656,0.051446396857500076,0.051538705825805664,0.051484521478414536,0.11764705882352941,4491,2228224,0.051473598927259445,0.05146868899464607,0.05146149918437004,-1.0,0.05127440392971039,0.0,0.05143257603049278,0.051415760070085526,0.05125479772686958,0.051707781851291656,0.8823529411764706,0.05145196616649628,496,0.05134054273366928,68,0.05144635960459709,1.4010882352941185,0.05160503089427948,0.0515240877866745,0.05136885121464729,0.05167233943939209,0.05149339511990547,956.81,17,0.05152997374534607,0.05136353522539139,0.051209092140197754,0.8823529411764706,649.1533813476562,0.0513869971036911,0.10888290405273438,1e-05,-0.9758083820343018,0.2,160,60,0.8887982127256692,0.1,0.0514516644179821,38.72574411332607,0.0021914612,-0.001965144384121231,0.0,1.31531822681427
0.05159285292029381,0.0,0.051522981375455856,0.051319558173418045,0.05184230953454971,0.05154071003198624,0.051680680364370346,0.051566191017627716,0.041666666666666664,4478,2359296,0.051536887884140015,0.05161384120583534,0.05149031803011894,-1.0,0.051371265202760696,0.0,0.05152909830212593,0.05148475617170334,0.0513424314558506,0.05184230953454971,0.9583333333333334,0.05148307606577873,526,0.05143046751618385,192,0.05149046704173088,1.3816979166666676,0.051701296120882034,0.05161823332309723,0.05144399777054787,0.05176359415054321,0.05155673623085022,990.8,18,0.05158516392111778,0.051460664719343185,0.051319558173418045,0.9583333333333334,672.3399047851562,0.051482729613780975,0.11002731323242188,1e-05,-0.7480260133743286,0.2,170,184,0.7983327238820493,0.1,0.05153800919651985,38.68017580807209,0.0021720568,-0.0020482328613979917,0.0,1.1467578411102295
0.05172012373805046,0.0,0.05156438425183296,0.0513765811920166,0.05197383835911751,0.051617566496133804,0.05177738144993782,0.05158283933997154,0.10526315789473684,4478,2490368,0.05167610943317413,0.05174127593636513,0.05155044421553612,-1.0,0.05150223895907402,0.0,0.05159442499279976,0.05160808190703392,0.05144163966178894,0.05197383835911751,0.8947368421052632,0.05157186836004257,556,0.05157024785876274,76,0.05157526582479477,1.3759210526315802,0.05177941918373108,0.051692117005586624,0.051512282341718674,0.05179351195693016,0.05159902572631836,947.29,19,0.05167153850197792,0.051493287086486816,0.0513765811920166,0.8947368421052632,643.5628051757812,0.051566533744335175,0.10755996704101563,1e-05,-0.6387226581573486,0.2,180,68,0.8128686090931296,0.1,0.05162207782268524,38.6391932040453,0.0021259552,-0.0019045028623622783,0.0,1.1854442358016968
0.05181341990828514,0.0,0.051684118807315826,0.051444973796606064,0.05205381289124489,0.051719509065151215,0.05182056128978729,0.051724623888731,0.041666666666666664,4467,2621440,0.05175761133432388,0.05182787403464317,0.05172600969672203,-1.0,0.051611464470624924,0.0,0.0516338050365448,0.05172933638095856,0.051523782312870026,0.05205381289124489,0.9583333333333334,0.051620595157146454,586,0.0516732893884182,192,0.051628079265356064,1.397093750000001,0.05190527066588402,0.051746029406785965,0.05162521079182625,0.05189159885048866,0.05176374688744545,996.2,20,0.05175050348043442,0.05163726583123207,0.051444973796606064,0.9583333333333334,678.8532104492188,0.051690030843019485,0.1087005615234375,1e-05,-0.6175141334533691,0.2,190,184,0.7179646599572151,0.1,0.05172009766101837,38.594456401467326,0.0021839659,-0.0020401941224008624,0.0,1.0675837993621826
0.0519072525203228,0.0,0.05181765928864479,0.05152199789881706,0.052158910781145096,0.05180096626281738,0.0518445186316967,0.05182856321334839,0.0958904109589041,4467,2752512,0.05187598988413811,0.05184980854392052,0.05185260251164436,-1.0,0.05173448100686073,0.0,0.05170382559299469,0.05180943012237549,0.05166875571012497,0.052158910781145096,0.9041095890410958,0.05167475342750549,616,0.05176786705851555,73,0.051686543971300125,1.4042191780821929,0.052016694098711014,0.0518716461956501,0.05172477290034294,0.051997385919094086,0.05184311419725418,955.48,21,0.051887355744838715,0.05175146833062172,0.05152199789881706,0.9041095890410958,651.6343994140625,0.0517837293446064,0.11138458251953125,1e-05,-0.29621708393096924,0.2,200,66,0.6858625145163387,0.1,0.051815204322338104,38.54816189408302,0.002233149,-0.0021906762862272445,0.0,1.0667965412139893
0.05202389881014824,0.0,0.051893725991249084,0.05163192376494408,0.052184198051691055,0.051923271268606186,0.051921017467975616,0.0519319586455822,0.05181347150259067,4456,2883584,0.05201347917318344,0.05195128172636032,0.05191485211253166,-1.0,0.05189948156476021,0.0,0.0518266037106514,0.05194205045700073,0.0517304465174675,0.052184198051691055,0.9481865284974094,0.051751453429460526,647,0.05182630196213722,193,0.051820673048496246,1.395139896373058,0.05208761990070343,0.051877930760383606,0.05181214585900307,0.05213158577680588,0.05188808590173721,963.59,22,0.05192309245467186,0.05184232071042061,0.05163192376494408,0.9481865284974094,655.6116333007812,0.05177246034145355,0.1079681396484375,1e-05,-0.4845855236053467,0.2,210,183,0.5931645773351193,0.1,0.051900871098041534,38.50448868572712,0.00223384,-0.0021863292393391022,0.0,0.9311320185661316
0.05211622640490532,0.0,0.05195990204811096,0.05171844735741615,0.05233756825327873,0.05205399915575981,0.05203176289796829,0.05199180915951729,0.14634146341463414,4453,3014656,0.052095938473939896,0.05205315351486206,0.05200695991516113,-1.0,0.05197985842823982,0.0,0.05191250890493393,0.052043650299310684,0.051779236644506454,0.05233756825327873,0.8536585365853658,0.05185133218765259,676,0.051873981952667236,82,0.05192067101597786,1.356268292682928,0.05219379439949989,0.052023179829120636,0.05188518762588501,0.05220324173569679,0.0519455187022686,908.65,23,0.051968783140182495,0.05195261538028717,0.05171844735741615,0.8536585365853658,617.8431396484375,0.051837701350450516,0.10814132690429687,1e-05,-0.14005351066589355,0.2,220,70,0.5915425574872643,0.1,0.05198947712779045,38.46326512694359,0.0021618938,-0.0022124652450656868,0.0,0.9545494318008423
0.05222533270716667,0.0,0.05210105702280998,0.05180278420448303,0.052429717034101486,0.05211483687162399,0.05212334543466568,0.05208908021450043,0.08465608465608465,4445,3145728,0.052197590470314026,0.052203886210918427,0.05208205431699753,-1.0,0.05209505558013916,0.0,0.05203067511320114,0.05212400481104851,0.05184068903326988,0.052429717034101486,0.9153439153439153,0.05194029211997986,707,0.05200479179620743,189,0.0520176887512207,1.3999576719576732,0.05229615792632103,0.05209316685795784,0.05195296183228493,0.05232514441013336,0.052090808749198914,960.09,24,0.05205266922712326,0.05205988138914108,0.05180278420448303,0.9153439153439153,651.419921875,0.05197878181934357,0.10904998779296875,1e-05,0.055970609188079834,0.2,230,173,0.5098303457256407,0.1,0.05209089815616608,38.41664905548096,0.0022006305,-0.002315293185893097,0.0,0.8780708909034729
0.052315935492515564,0.0,0.0521567203104496,0.051907770335674286,0.052491191774606705,0.052217766642570496,0.05228445306420326,0.052208926528692245,0.12345679012345678,4444,3276800,0.05227009579539299,0.05230756849050522,0.052132219076156616,-1.0,0.052155751734972,0.0,0.052056197077035904,0.052184488624334335,0.05187547206878662,0.052491191774606705,0.8765432098765432,0.05206699296832085,737,0.05206532031297684,81,0.052078425884246826,1.4022962962962973,0.052415020763874054,0.05220141261816025,0.05205538868904114,0.052453383803367615,0.05215909704566002,950.59,25,0.05214766040444374,0.052149947732686996,0.05187547206878662,0.8765432098765432,645.814453125,0.05205211043357849,0.1066558837890625,1e-05,0.2716408371925354,0.2,240,71,0.49319027962628753,0.1,0.05217637121677399,38.37246789932251,0.0022266398,-0.0022550093762674804,0.0,0.8404190540313721
0.052407506853342056,0.0,0.05226759985089302,0.05197925493121147,0.05258719250559807,0.0522877536714077,0.05239712819457054,0.052283305674791336,0.043478260869565216,4437,3407872,0.05235535278916359,0.05242267623543739,0.052211519330739975,-1.0,0.052244700491428375,0.0,0.052169233560562134,0.05230899155139923,0.05195078253746033,0.05258999019861221,0.9565217391304348,0.05215176194906235,768,0.052134256809949875,184,0.0522182397544384,1.381945652173914,0.05249601975083351,0.05222279578447342,0.05209428444504738,0.05258999019861221,0.05217674747109413,987.91,26,0.05221739038825035,0.05227435380220413,0.05195078253746033,0.9565217391304348,674.39404296875,0.0522177517414093,0.10830078125,1e-05,0.03559213876724243,0.2,250,176,0.43582423019688576,0.1,0.05226666480302811,38.33044531643391,0.0021507656,-0.0020393488403897208,0.0,0.7843759059906006
0.05246196314692497,0.0,0.05242176726460457,0.05209427326917648,0.052665334194898605,0.052359651774168015,0.0524960458278656,0.05235685035586357,0.16853932584269662,4435,3538944,0.052479200065135956,0.05256667360663414,0.052296146750450134,-1.0,0.052354421466588974,0.0,0.05225192755460739,0.05239647626876831,0.052092112600803375,0.052692562341690063,0.8314606741573034,0.05227678641676903,797,0.05217478424310684,89,0.05233912914991379,1.3742022471910122,0.052625007927417755,0.052332617342472076,0.05215643718838692,0.052692562341690063,0.052234962582588196,935.26,27,0.052357614040374756,0.052341215312480927,0.052092112600803375,0.8314606741573034,634.0274047851562,0.052360471338033676,0.10942153930664063,1e-05,0.11429339647293091,0.2,260,74,0.400808174489066,0.1,0.052367374300956726,38.28388104736805,0.0021861254,-0.0022177721774824023,0.0,0.7807815074920654
0.05257764831185341,0.0,0.052484892308712006,0.05219196528196335,0.05277726799249649,0.05247671157121658,0.05253932997584343,0.05245920270681381,0.044444444444444446,4428,3670016,0.05255895107984543,0.05268944799900055,0.05235738679766655,-1.0,0.0524509958922863,0.0,0.052318230271339417,0.05253871530294418,0.052189264446496964,0.05277726799249649,0.9555555555555556,0.052300773561000824,828,0.052275318652391434,180,0.05246191471815109,1.3791666666666675,0.05269496142864227,0.05243311822414398,0.05226563289761543,0.05275378003716469,0.052301108837127686,973.53,28,0.05248256400227547,0.05243392661213875,0.052189264446496964,0.9555555555555556,661.1224975585938,0.05245419591665268,0.11462020874023438,1e-05,0.34361064434051514,0.2,270,172,0.37682948440779,0.1,0.05245869606733322,38.23902138769627,0.002238746,-0.0025173849309794603,0.0,0.7204380035400391
0.0527455173432827,0.0,0.05262746661901474,0.05228785425424576,0.052892252802848816,0.05257594585418701,0.052582740783691406,0.05249360203742981,0.10227272727272728,4423,3801088,0.0526343397796154,0.05282161757349968,0.05241125449538231,-1.0,0.05250847339630127,0.0,0.05246805399656296,0.05268208682537079,0.05231689661741257,0.052892252802848816,0.8977272727272727,0.052383385598659515,859,0.05239146947860718,88,0.05251587554812431,1.40384090909091,0.05285613611340523,0.05252030864357948,0.0523163266479969,0.05289057642221451,0.05242786556482315,957.73,29,0.052591465413570404,0.052525926381349564,0.05228785425424576,0.8977272727272727,652.3280029296875,0.052504170686006546,0.10924911499023438,1e-05,0.2400374412536621,0.2,280,79,0.3262588348472491,0.1,0.05255885794758797,38.192485481500626,0.0021930204,-0.0022232715260543045,0.0,0.7008315324783325
0.052772991359233856,0.0,0.05274539068341255,0.052439332008361816,0.05299380421638489,0.05263889953494072,0.05278557166457176,0.05254743620753288,0.08426966292134831,4417,3932160,0.05272694677114487,0.052864037454128265,0.05254345014691353,-1.0,0.05256298556923866,0.0,0.05253736302256584,0.05277164280414581,0.05238838121294975,0.05299380421638489,0.9157303370786517,0.05246909335255623,890,0.05249254032969475,178,0.05260777100920677,1.3785056179775292,0.05294814705848694,0.052616626024246216,0.05239436402916908,0.05298939347267151,0.05255163088440895,954.82,30,0.052744410932064056,0.05257686227560043,0.05238838121294975,0.9157303370786517,647.4928588867188,0.052550606429576874,0.10959930419921875,1e-05,0.41406524181365967,0.2,290,163,0.3036759236478247,0.1,0.05265038460493088,38.14735985994339,0.0021948728,-0.002414909529397846,0.0,0.6824157238006592
0.052824072539806366,0.0,0.05280393734574318,0.052544739097356796,0.05307082459330559,0.052695490419864655,0.052865106612443924,0.05269083008170128,0.09574468085106383,4413,4063232,0.05280749872326851,0.053003329783678055,0.052641794085502625,-1.0,0.05266891419887543,0.0,0.05265052244067192,0.0528654009103775,0.05249961093068123,0.05317062512040138,0.9042553191489362,0.052605412900447845,920,0.05258447304368019,94,0.05269748717546463,1.379127659574469,0.053057391196489334,0.05268074572086334,0.05253542587161064,0.05317062512040138,0.052537791430950165,966.08,31,0.052805233746767044,0.05266531929373741,0.05249961093068123,0.9042553191489362,655.956787109375,0.052586790174245834,0.11213150024414062,1e-05,0.5152958631515503,0.2,300,85,0.29546812068438155,0.1,0.05274235084652901,38.10410022139549,0.0022081789,-0.00271800833488669,0.0,0.6690298318862915
0.0529915913939476,0.0,0.05285092815756798,0.05258610099554062,0.053204383701086044,0.052750952541828156,0.053009990602731705,0.05279102176427841,0.047058823529411764,4406,4194304,0.05290396884083748,0.053087491542100906,0.052785951644182205,-1.0,0.05274199694395065,0.0,0.05269135907292366,0.0529775433242321,0.05262228101491928,0.05328477546572685,0.9529411764705882,0.05261128395795822,951,0.05270363390445709,170,0.052764762192964554,1.374541176470589,0.05310005322098732,0.05276111513376236,0.052629388868808746,0.05328477546572685,0.05257716402411461,971.31,32,0.0529194101691246,0.052773430943489075,0.05257716402411461,0.9529411764705882,661.511962890625,0.05262809246778488,0.11217117309570312,1e-05,0.5327658653259277,0.2,310,162,0.2456733059952967,0.1,0.05282994732260704,38.06131909489632,0.0022128178,-0.002528481317040132,0.0,0.6685701608657837
