train/action_std_02,time/total_timesteps,rollout/recovery_noforce,train/action_std_03,train/action_std_11,rollout/is_fall_mean,train/action_std_14,train/action_std_16,rollout/is_timeout_mean,train/action_std_15,train/action_std_13,train/action_std_19,rollout/force_onset_mean,train/action_std_00,train/action_std_05,train/action_std_06,train/action_std_24,rollout/force_direction_mean,rollout/force_requested_impulse_mean,train/action_std_20,rollout/ep_rew_mean,train/action_std_22,time/fps,train/action_std_12,rollout/recovery_left,rollout/episodes_left,train/std_min,train/action_std_07,train/action_std_17,train/std_max,rollout/action_saturation_fraction,train/action_std_04,train/action_std_10,train/action_std_09,train/action_std_23,time/time_elapsed,train/action_std_08,train/action_std_01,train/action_std_18,rollout/ep_len_mean,time/iterations,rollout/episodes_noforce,train/action_std_21,train/clip_range_vf,train/n_updates,rollout/recovery_back,train/std,rollout/episodes_right,train/entropy_loss,rollout/timeouts,rollout/recovery_up,rollout/recovery_right,rollout/episodes_back,rollout/recovery_fwd,train/learning_rate,train/approx_kl,rollout/episodes_down,rollout/recovery_down,train/loss,rollout/episodes_fwd,rollout/episodes_up,train/explained_variance,train/value_loss,train/policy_gradient_loss,train/clip_fraction,train/clip_range,rollout/timeout_without_onset_fraction
0.05411870405077934,1441792,0.9090909090909091,0.0540911890566349,0.05414319783449173,0.47115384615384615,0.05396530032157898,0.05397834628820419,0.5288461538461539,0.05416863411664963,0.05417681112885475,0.05419754609465599,1.4229615384615395,0.05423460528254509,0.05415070056915283,0.054200854152441025,0.05412568524479866,2.1826923076923075,1.3253744852784792,0.05400148034095764,533.5682983398438,0.054063815623521805,7157,0.05406254157423973,0.23809523809523808,21,0.05396530032157898,0.054113827645778656,0.05418059602379799,0.05423460528254509,0.0,0.05400191619992256,0.05410732328891754,0.05401124060153961,0.0542072132229805,201,0.05416441336274147,0.054064203053712845,0.05419633165001869,752.64,11,11,0.05403676629066467,0.2,100,1.0,0.05411053076386452,38,37.53245704472065,55,0.9285714285714286,0.2894736842105263,6,0.6,1e-05,0.003275828,4,1.0,2.837562084197998,10,14,-0.29864418506622314,1.0102716304827482,-0.0016125607668982412,0.13800506591796874,0.1,0.0
0.05458145961165428,1572864,0.9696969696969697,0.05452745407819748,0.05455902963876724,0.23809523809523808,0.054380010813474655,0.054451677948236465,0.7619047619047619,0.05463051423430443,0.05462365224957466,0.054670725017786026,1.4055238095238105,0.05461682751774788,0.05455410107970238,0.0546664223074913,0.054537128657102585,1.7777777777777777,1.1265950248909555,0.0544327013194561,681.29833984375,0.05451328679919243,7179,0.05447333678603172,0.5142857142857142,35,0.054380010813474655,0.05459681898355484,0.05464997887611389,0.054670725017786026,0.0,0.0544193871319294,0.05451708287000656,0.054464321583509445,0.054639749228954315,219,0.054624252021312714,0.05454469472169876,0.054638657718896866,953.21,12,33,0.05448143929243088,0.2,110,0.92,0.05455178767442703,35,37.33187625706196,144,1.0,0.4,25,0.8181818181818182,1e-05,0.0033373467,13,1.0,2.747720718383789,22,26,-0.05521559715270996,0.911053005605936,-0.002153021963476931,0.1409515380859375,0.1,0.0
0.05500292405486107,1703936,0.9583333333333334,0.05490687116980553,0.05498713627457619,0.31896551724137934,0.054814789444208145,0.05491522327065468,0.6810344827586207,0.05510002374649048,0.05508137494325638,0.055118340998888016,1.3811034482758628,0.05504120513796806,0.05501597374677658,0.05508654937148094,0.054948870092630386,1.9827586206896552,1.1312803008986205,0.054854508489370346,577.0626831054688,0.05494026467204094,7204,0.054918352514505386,0.47058823529411764,17,0.054814789444208145,0.055048566311597824,0.05511200800538063,0.05512113869190216,0.0,0.054889895021915436,0.05495161935687065,0.0549205020070076,0.05512113869190216,236,0.05504831671714783,0.05500413104891777,0.0550960972905159,808.64,13,24,0.05497084558010101,0.2,120,0.9090909090909091,0.0549958236515522,26,37.12920910418033,79,0.8421052631578947,0.19230769230769232,11,0.75,1e-05,0.0032243982,11,1.0,2.7229843139648438,8,19,-0.0719989538192749,0.9134886639658362,-0.0015552817155821685,0.1318206787109375,0.1,0.0
0.055474601686000824,1835008,1.0,0.05536103993654251,0.05540675297379494,0.22404371584699453,0.05526125431060791,0.055348992347717285,0.7759562841530054,0.05553048476576805,0.055560071021318436,0.05553889274597168,1.380448087431695,0.055509041994810104,0.05546531826257706,0.05555998906493187,0.05539369210600853,1.9508196721311475,1.1539821557152303,0.055277593433856964,685.0055541992188,0.05540833994746208,7124,0.05539066717028618,0.4117647058823529,34,0.05526125431060791,0.055488213896751404,0.055529095232486725,0.055560071021318436,0.0,0.05533578246831894,0.05541951581835747,0.055351220071315765,0.055524539202451706,257,0.0555257573723793,0.05542924255132675,0.055455613881349564,954.72,14,29,0.0554191879928112,0.2,130,1.0,0.05543859302997589,35,36.92719501256943,142,0.9333333333333333,0.5714285714285714,18,0.8,1e-05,0.003257914,27,1.0,2.602540969848633,25,15,0.02011662721633911,0.7931528245098889,-0.0017582175157258462,0.13548431396484376,0.1,0.0
0.0559266023337841,1966080,0.9230769230769231,0.05584372580051422,0.05584609508514404,0.38095238095238093,0.05572075769305229,0.05580354481935501,0.6190476190476191,0.055973928421735764,0.05599375069141388,0.055954448878765106,1.4103174603174615,0.05593769624829292,0.055898845195770264,0.056025199592113495,0.05583256855607033,2.2301587301587302,1.2978567898557767,0.05568811297416687,566.2416381835938,0.05584920942783356,7149,0.05585922300815582,0.30434782608695654,23,0.05568811297416687,0.05589248985052109,0.05600396543741226,0.056025199592113495,0.0,0.05579712986946106,0.05585108697414398,0.05575130879878998,0.05595692992210388,274,0.05591490864753723,0.05584344640374184,0.05591952055692673,796.31,15,13,0.05583951622247696,0.2,140,0.9230769230769231,0.0558769591152668,36,36.729190370440485,78,0.9230769230769231,0.25,13,0.8461538461538461,1e-05,0.0031308467,15,1.0,2.640368700027466,13,13,0.03717911243438721,0.7895475747995079,-0.001661144928266367,0.13080825805664062,0.1,0.0
0.05641278997063637,2097152,1.0,0.056292541325092316,0.056264687329530716,0.18452380952380953,0.05616474524140358,0.05625567212700844,0.8154761904761905,0.05637248232960701,0.056380949914455414,0.05638141930103302,1.40029761904762,0.05637328699231148,0.056317511945962906,0.05653942748904228,0.05628957599401474,1.875,1.0545065257780961,0.056101828813552856,663.5711059570312,0.05632340535521507,7165,0.056261010468006134,0.5405405405405406,37,0.056101828813552856,0.05635138601064682,0.05641474202275276,0.05653942748904228,0.0,0.05624943599104881,0.05630505084991455,0.05617150664329529,0.05641258880496025,292,0.05635857209563255,0.05628954991698265,0.056403711438179016,932.52,16,29,0.0563141405582428,0.2,150,0.9,0.05632008612155914,28,36.531790894269946,137,1.0,0.6785714285714286,20,0.8947368421052632,1e-05,0.0031979673,26,0.9615384615384616,2.5248422622680664,19,9,0.2139800786972046,0.6987278814893216,-0.0018561892195521068,0.1351806640625,0.1,0.0
0.05688263103365898,2228224,1.0,0.05677996575832367,0.05668353661894798,0.6851063829787234,0.056601714342832565,0.0566849447786808,0.3148936170212766,0.05685369670391083,0.056836456060409546,0.05685662478208542,1.3890382978723412,0.05678856000304222,0.0567299909889698,0.05699651315808296,0.05678234621882439,2.1446808510638298,1.9958019486516811,0.056514427065849304,432.1952819824219,0.05677066370844841,7102,0.05668836459517479,0.08333333333333333,48,0.056514427065849304,0.05681328848004341,0.05687716603279114,0.05699651315808296,0.0,0.056676942855119705,0.056697893887758255,0.05663014203310013,0.056835468858480453,313,0.05682229623198509,0.05672850459814072,0.05682342126965523,618.19,17,17,0.05676069110631943,0.2,160,0.5294117647058824,0.05676465108990669,72,36.334448617696765,74,0.30303030303030304,0.1527777777777778,17,0.3888888888888889,1e-05,0.003106587,12,0.75,2.5059728622436523,36,33,0.06711459159851074,0.6807954401243478,-0.0013375767751767852,0.1314605712890625,0.1,0.0
0.05735498666763306,2359296,0.9333333333333333,0.05721394345164299,0.05716053768992424,0.7911111111111111,0.057036153972148895,0.05713936313986778,0.2088888888888889,0.057321127504110336,0.05727982521057129,0.057297732681035995,1.4055644444444455,0.05726001411676407,0.05721418932080269,0.057451240718364716,0.05723574757575989,2.0844444444444443,2.1881937554438076,0.05695777013897896,342.7644958496094,0.05722877383232117,7112,0.057209428399801254,0.11320754716981132,53,0.05695777013897896,0.05732599273324013,0.057319238781929016,0.057451240718364716,0.0,0.05715411901473999,0.05715249851346016,0.057124994695186615,0.05733833461999893,331,0.0572897270321846,0.05715839937329292,0.05726546049118042,498.73,18,15,0.05723690614104271,0.2,170,0.4444444444444444,0.05722906067967415,56,36.135001531243326,47,0.046511627906976744,0.07142857142857142,18,0.2777777777777778,1e-05,0.0033514758,4,0.75,2.6020970344543457,36,43,0.4162271022796631,0.833387001324445,-0.0025942540397863923,0.1367034912109375,0.1,0.0
0.057805366814136505,2490368,0.9230769230769231,0.05767015740275383,0.05764790251851082,0.7654867256637168,0.057561445981264114,0.05763573944568634,0.2345132743362832,0.057828206568956375,0.05770637094974518,0.05779329314827919,1.4006991150442487,0.057748571038246155,0.057699866592884064,0.05794338881969452,0.05772830918431282,2.1150442477876106,2.163340903036723,0.057429369539022446,420.02996826171875,0.057652588933706284,7119,0.05764603242278099,0.22033898305084745,59,0.057429369539022446,0.0578158013522625,0.05781612917780876,0.05794338881969452,0.0,0.057590920478105545,0.057676155120134354,0.057619087398052216,0.05779892951250076,349,0.057752784341573715,0.05761609226465225,0.0577143132686615,599.32,19,13,0.05769616365432739,0.2,180,0.4,0.05770371854305267,64,35.92986851334572,53,0.14705882352941177,0.109375,20,0.0967741935483871,1e-05,0.0034470304,5,1.0,2.59426212310791,31,34,0.5180844664573669,0.7966775987762957,-0.0024946268835265074,0.13736953735351562,0.1,0.0
0.05828520655632019,2621440,0.8235294117647058,0.05811430886387825,0.05812908336520195,0.7798165137614679,0.05800333619117737,0.05810723081231117,0.22018348623853212,0.05830809846520424,0.05815634876489639,0.058300867676734924,1.402577981651377,0.058166708797216415,0.05810961127281189,0.05844157934188843,0.05816260352730751,2.073394495412844,2.180110950473787,0.05793249234557152,399.5052490234375,0.05815396457910538,7069,0.058141015470027924,0.07142857142857142,42,0.05793249234557152,0.0583159364759922,0.05827215686440468,0.05844157934188843,0.0,0.058068107813596725,0.058115918189287186,0.05812021344900131,0.058298103511333466,370,0.05813818797469139,0.05807696655392647,0.05814746022224426,583.32,20,17,0.058166805654764175,0.2,190,0.5,0.05816929414868355,55,35.72567434608936,48,0.16666666666666666,0.03636363636363636,8,0.3181818181818182,1e-05,0.0033285222,4,0.75,2.5700981616973877,44,48,0.5756083726882935,0.773650224506855,-0.0020929377891206967,0.13740386962890624,0.1,0.0
0.05880412459373474,2752512,0.9333333333333333,0.05859481543302536,0.05860954150557518,0.6956521739130435,0.05851573869585991,0.05860405042767525,0.30434782608695654,0.05879499763250351,0.05863826349377632,0.0588054284453392,1.3965797101449287,0.058696042746305466,0.058618441224098206,0.0588822104036808,0.05859007686376572,2.0676328502415457,2.0515830246141356,0.05840717628598213,440.8010559082031,0.058656565845012665,7081,0.05857236683368683,0.14,50,0.05840717628598213,0.05879300832748413,0.05878781899809837,0.0588822104036808,0.0,0.05857083201408386,0.05858365446329117,0.0586351715028286,0.05877942591905594,388,0.05859097093343735,0.05854436010122299,0.058653153479099274,635.66,21,15,0.05862748622894287,0.2,200,0.6875,0.05865422636270523,56,35.52210874855518,63,0.2903225806451613,0.17857142857142858,16,0.21875,1e-05,0.003442171,7,0.7142857142857143,2.4596221446990967,32,31,0.6445773839950562,0.703291854262352,-0.002353172784114577,0.13880767822265624,0.1,0.0
0.05929335579276085,2883584,0.9375,0.05908786877989769,0.059122662991285324,0.788,0.05899026617407799,0.059036556631326675,0.212,0.05922131612896919,0.05914811044931412,0.05926209315657616,1.382696000000001,0.059118445962667465,0.05913127586245537,0.059362638741731644,0.059051308780908585,2.052,2.155915486454967,0.058871809393167496,331.5986328125,0.05915035307407379,7075,0.05907599627971649,0.125,56,0.058871809393167496,0.059268154203891754,0.05926162749528885,0.059362638741731644,0.0,0.05904104560613632,0.05902070924639702,0.05914871767163277,0.059239886701107025,407,0.059078559279441833,0.05905717983841896,0.05913712456822395,482.24,22,16,0.05907329171895981,0.2,210,0.16666666666666666,0.05913000926375389,69,35.3171991199255,53,0.21212121212121213,0.08695652173913043,18,0.10869565217391304,1e-05,0.0033744234,12,0.8333333333333334,2.4647767543792725,46,33,0.6455197334289551,0.6879804750904441,-0.0021115769622610968,0.13979110717773438,0.1,0.0
0.05974344164133072,3014656,1.0,0.05956701934337616,0.05965987220406532,0.7674418604651163,0.05948382616043091,0.05950635299086571,0.23255813953488372,0.059733401983976364,0.05963296815752983,0.05977284908294678,1.4037209302325595,0.059655338525772095,0.0596490204334259,0.05983882397413254,0.05952078476548195,2.0372093023255813,2.125598253595082,0.05937774106860161,376.63934326171875,0.05961015447974205,7038,0.059571947902441025,0.08620689655172414,58,0.05937774106860161,0.059780243784189224,0.05972440168261528,0.05983882397413254,0.0,0.059550222009420395,0.05945069342851639,0.05963581055402756,0.05971973016858101,428,0.05956609919667244,0.05952641740441322,0.059639595448970795,550.27,23,15,0.059554994106292725,0.2,220,0.38461538461538464,0.059618864208459854,54,35.11367203295231,50,0.15151515151515152,0.05555555555555555,13,0.3055555555555556,1e-05,0.003332261,6,1.0,2.5034377574920654,36,33,0.6772958636283875,0.7660464049316943,-0.001861688847611731,0.136962890625,0.1,0.0
0.060244929045438766,3145728,0.9,0.06000806763768196,0.06009742245078087,0.7577092511013216,0.05997113510966301,0.06001165881752968,0.2422907488986784,0.06020660325884819,0.06014707684516907,0.06028304621577263,1.3864933920704854,0.060094960033893585,0.06017051264643669,0.060372378677129745,0.05999482050538063,2.0,2.177168033210818,0.0598478689789772,402.8094177246094,0.06013726815581322,7049,0.0600653775036335,0.12698412698412698,63,0.0598478689789772,0.06027882173657417,0.060201939195394516,0.060372378677129745,0.0,0.06009472906589508,0.0599871389567852,0.06017288193106651,0.06018859148025513,446,0.06004871055483818,0.06001074239611626,0.060137469321489334,580.47,24,10,0.06010111793875694,0.2,230,0.5384615384615384,0.060115013271570206,59,34.906817716360095,55,0.2,0.1016949152542373,26,0.2777777777777778,1e-05,0.0034394555,3,0.6666666666666666,2.504976749420166,36,30,0.6946510672569275,0.7148477255832404,-0.0020030888025303283,0.14291839599609374,0.1,0.0
0.06077290326356888,3276800,0.9411764705882353,0.06051823869347572,0.06061656028032303,0.7899159663865546,0.06050235405564308,0.060514140874147415,0.21008403361344538,0.06072413548827171,0.060650911182165146,0.06074846535921097,1.4028151260504211,0.060593485832214355,0.06063617765903473,0.06086697056889534,0.06048918515443802,1.9915966386554622,2.13998694767506,0.060298945754766464,368.9123840332031,0.060669753700494766,7048,0.06056301295757294,0.08823529411764706,68,0.060298945754766464,0.06080881878733635,0.060691483318805695,0.06086697056889534,0.0,0.06057186424732208,0.060508932918310165,0.060674309730529785,0.060713570564985275,464,0.060574766248464584,0.060501229017972946,0.06067376211285591,538.64,25,17,0.06059787794947624,0.2,240,0.5454545454545454,0.060619283467531204,50,34.69894105494022,50,0.03125,0.04,22,0.13157894736842105,1e-05,0.0033788544,11,0.7272727272727273,2.4116554260253906,38,32,0.6951550245285034,0.7352022640872746,-0.001932231897399106,0.139947509765625,0.1,0.0
0.06126955896615982,3407872,0.7692307692307693,0.0609545074403286,0.061114635318517685,0.777292576419214,0.06100648641586304,0.06100975722074509,0.22270742358078602,0.061236366629600525,0.061194755136966705,0.0612809993326664,1.3871353711790402,0.06111685186624527,0.06112958863377571,0.061324216425418854,0.06104738637804985,1.908296943231441,2.19512369924194,0.060780465602874756,388.4256286621094,0.06118626520037651,7021,0.06105760484933853,0.11290322580645161,62,0.060780465602874756,0.061288684606552124,0.06118934229016304,0.061324216425418854,0.0,0.06107725948095322,0.06101791933178902,0.06115904822945595,0.061180807650089264,485,0.061083272099494934,0.06095125526189804,0.06113489344716072,567.39,26,13,0.06106211617588997,0.2,250,0.45454545454545453,0.06111416965723038,47,34.49378318190575,51,0.09375,0.1276595744680851,22,0.17391304347826086,1e-05,0.0034324098,7,1.0,2.506870985031128,46,32,0.7096527814865112,0.7613395759370178,-0.002053876198715443,0.14220123291015624,0.1,0.0
0.0617772713303566,3538944,0.7222222222222222,0.061511725187301636,0.06158412620425224,0.7592592592592593,0.06151546537876129,0.061526671051979065,0.24074074074074073,0.06176488846540451,0.06168731674551964,0.061750102788209915,1.350074074074075,0.061615247279405594,0.06166725605726242,0.06186565011739731,0.06149368733167648,2.009259259259259,2.138712052264461,0.06135149300098419,440.87066650390625,0.0616813600063324,7036,0.06153777614235878,0.14545454545454545,55,0.06135149300098419,0.06178303062915802,0.06165517494082451,0.06186565011739731,0.0,0.06160327419638634,0.06150701642036438,0.061658743768930435,0.061698317527770996,502,0.061622798442840576,0.061487868428230286,0.0616271048784256,639.34,27,18,0.06155360862612724,0.2,260,0.4375,0.06162107363343239,42,34.28834850490093,52,0.175,0.11904761904761904,16,0.1891891891891892,1e-05,0.0034952778,8,0.625,2.5874733924865723,37,40,0.7065573930740356,0.8062559645157308,-0.002042657136644266,0.14388656616210938,0.1,0.0
